"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Malaysia",206,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,687,2261,2224,2672,1092
"Malaysia",206,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7772078266853,0,6.34815016415087,1,0,0,0,0,0,787,22,117,2,3,8
"Malaysia",206,"Z_TOTAL","fish_oil",1,12,0,0,0,0,1,2,3,1,21.0452922553663,10,23,23,11,42,24,25,27,9,128,72,9,23,32,348,348,73,208,42,70,24,620,178,217,122,112,682,501,94,439,2045,3385
"Malaysia",206,"Z_TOTAL","ornamentals",16.6297212621891,20.0544236041328,18.6620117501666,18.6459182378889,18.285745140189,19.1298505914667,17.3933591520783,66.2365667697448,12.7160977243239,25.7750284580877,30.748088934431,67.7205508550336,69.4248552698667,82.8278655890525,236.615346760473,268.598654692454,377.999869344418,699.18206882371,773.143086177193,1149.03393973861,1693.00767077874,1518.19914787201,1126.27640656391,1337.52517850083,1414.92699170853,1821.61296816523,3021.74646860538,2434.73060236293,2464.28016335868,2735.96783008985,2650.95206694862,3491.8945730491,3483.67205683566,2433.65023544871,3148,2132,1867,239.786268387855,320.399783295013,280.175193029542,450.058077360311,339.856122851184,361.892094757387
"Malaysia",206,"Z_TOTAL","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,791.786828766264,782.220728496257,745.517274464153,716.050448101938,2,4,603,1299,1163,1995,2260,1466,1828,1497,1310.77720782669,1198,992.348150164151,786,494,673,1063,1448,553,1351,720,2504,2268,2693,1120
"Maldives",39,"Fish liver oils, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,6,0.236314981741657,1,7,0,0,0,0,0,0,0,0,0
"Maldives",39,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,619.368760219961,604.679913680855,589.526424755277,573.310896089166,557.02898993927,543.800448043392,530.505528663725,513.958112578701,503.782934936829,485.775214208585,469.294175607341,467.283428470761,449.209330258731,436.312675781763,438.151822704585,407.33324760625,398.751129575168,383.000243295537,355.235032451215,339.616901139154,331.632180462115,323.514704817509,306.834533764923,293.871501804169,279.448165200196,268.078192850233,256.309955597575,234.054075907228,377.190148724622,369.462333788862,343,320,0,280,315,437,386,386,399
"Maldives",39,"Shark liver oil","fish_oil",NA,NA,NA,NA,9,25,79,59,74,50,31,36,24,18,22,34,24,4,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maldives",39,"Z_TOTAL","fish_oil",0,0,0,0,9,25,79,59,74,50,31,36,24,18,22,34,24,4,2,0,3,2,0,0,0,2,3,3,0,0,6,0.236314981741657,1,7,0,0,0,0,0,0,0,0,0
"Maldives",39,"Z_TOTAL","ornamentals",NA,NA,NA,NA,619.368760219961,604.679913680855,589.526424755277,573.310896089166,557.02898993927,543.800448043392,530.505528663725,513.958112578701,503.782934936829,485.775214208585,469.294175607341,467.283428470761,449.209330258731,436.312675781763,438.151822704585,407.33324760625,398.751129575168,383.000243295537,355.235032451215,339.616901139154,331.632180462115,323.514704817509,306.834533764923,293.871501804169,279.448165200196,268.078192850233,256.309955597575,234.054075907228,377.190148724622,369.462333788862,343,320,0,280,315,437,386,386,399
"Marshall Islands",11,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,18.7394156516498,0,0,0,0,0,0,20.2629455930071,40.045167328966,29.9333596602087,0,0,0,0,83.6297488653702,45.492288629692,13.1467965911775,4.15601502509708,0.0230132372830667,0.374115860176744,9.13291425314674,7.24196467068623,7.21939192602076,19.7149439945802,32.3973337469192,58.9057120989389,60.0041654569504,87.6335699116473,136.375632633425,178.204701055362,109.799536047408,0,0,0,0,0,0,0
"Marshall Islands",11,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1946016808185,0,1.14024268509262,1.08648479634539,1.03639289254772,0.9991319360735,1.07368352056079,1.09324533080471,0,0.776768411185454,0.847654010723186,0.885545745714897,0.842785811816338,0.680881367057154,0
"Marshall Islands",11,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,18.7394156516498,0,0,0,0,0,0,20.2629455930071,40.045167328966,29.9333596602087,0,0,0,0,83.6297488653702,45.492288629692,13.1467965911775,4.15601502509708,0.0230132372830667,0.374115860176744,9.13291425314674,7.24196467068623,7.21939192602076,20.9095456753987,32.3973337469192,60.0459547840315,61.0906502532958,88.6699628041951,137.374764569498,179.278384575923,110.892781378213,0,0.776768411185454,0.847654010723186,0.885545745714897,0.842785811816338,0.680881367057154,0
"Mauritania",64,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628,519,238,127,49,241,143,257,577,200,2226,0,0,0,0,0,0,0,0
"Mauritania",64,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243,1652,3661,10152,4386,14200,14133,12842,70756
"Mauritania",64,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711,2663,3503,4190,15366,0,5860,21640,41
"Mauritania",64,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628,519,238,127,49,241,143,257,577,200,4180,4315,7164,14342,19752,14200,19993,34482,70797
"Mauritius",37,"Agar agar nei","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2953358690243,0,0,0,27.3950304363316,0,0,0,0,0,0,0,0,0,0,0,0,11.4690377800816,0,9.07971316164867
"Mauritius",37,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20,320,707,922,553,1108,803,87,1431,2317,1723
"Mauritius",37,"Fish liver oils, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,34,25,0,0,570,1357,21,0,0
"Mauritius",37,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,4,7,6,7,10,8,10,15,4,3,3,3,2,2,3,2,3,0,0,0,0,0,0,0
"Mauritius",37,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,9,6,9
"Mauritius",37,"Z_TOTAL","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,422,741,947,553,1108,1373,1444,1452,2317,1723
"Mauritius",37,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,4,7,6,7,10,8,10,15,4,3,3,3,2,2,3,2,3,1,0,0,1,9,6,9
"Mauritius",37,"Z_TOTAL","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2953358690243,0,0,0,27.3950304363316,0,0,0,0,0,0,0,0,0,0,0,0,11.4690377800816,0,9.07971316164867
"Mayotte",29,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37284497727839,0,0,0,0,6.01223265225249,5.9202860713232,0,0,0,34,14,8,0,0,0,0,0,0,0,0,0,0
"Mayotte",29,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37284497727839,0,0,0,0,6.01223265225249,5.9202860713232,0,0,0,34,14,8,0,0,0,0,0,0,0,0,0,0
"Mexico",135,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,51,0,73,66,77,101,96,79,60,68,76,72,65,75,53,74,79,45,60,78,99,101,108,84
"Mexico",135,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35753267208721,1,0,0,0,1,2,1,3,0.833333333333333,1,1,1,0.833333333333333,1,0
"Mexico",135,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,351,92,2007.35801401298,199,499,851,0,479,405,44,0,16,27,53,1922,1587,3102,795,1902,3374,9852,2178,2174,717,12765,5807,26668,29399,12133,27010,36001,15562,4108,1683,3811,23003,12299
"Mexico",135,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,22,0,0,0,0,0,0,0,1,0.952605662360156,1,0,2,0.349888735054265,2.61552570597257,1.6594077398978,1,0,1,0,0,3.0105608048342,0,0,2
"Mexico",135,"Ornamental fish nei","ornamentals",2.49800383101415,1,0,0,2.71327709400271,0,6,1,2.92855035699125,1,3,2,1,4,0,9,5,8,1,3.52055183020977,4.10021754617523,15.5473961999858,7.36293857897938,7.06619196124764,16.409981014185,7.87495845969968,15.2906403785032,9.03428989163058,12.0679101419482,17.7307673933573,14.1036539075763,11.7035176889713,15.0877028727677,24.2562094589656,30.0943491771142,23.3121512900233,15.1276936690168,0,0,0,0,0,0
"Mexico",135,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48596933880754,14.4051739006861,12.981059943846,11.18978006107,13.9880742524931,20.2744447403077,11.6905952277173
"Mexico",135,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25194,28976,42644,37261,26453,39362,35000,32665,5671,34755,15080,28325,22409,18539,17406,145,364,199,139,257,283,443,261,0,0,0,0,0,0
"Mexico",135,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,499,341,104,82,7,45
"Mexico",135,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,295,503,419,396,352,623
"Mexico",135,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,351,92,2007.35801401298,199,499,851,0,479,405,44,1,16,49,53,1922,1587,3102,795,1902,3374,9853,2179.31013833445,2176,717,12767,5807.34988873505,26671.615525706,29402.6594077399,12135,27013,36002.8333333333,15563,4109,1687.01056080483,3811.83333333333,23004,12301
"Mexico",135,"Z_TOTAL","ornamentals",2.49800383101415,1,0,0,2.71327709400271,0,6,1,2.92855035699125,1,3,2,1,4,0,9,5,8,1,3.52055183020977,4.10021754617523,15.5473961999858,7.36293857897938,7.06619196124764,16.409981014185,7.87495845969968,15.2906403785032,9.03428989163058,12.0679101419482,17.7307673933573,14.1036539075763,11.7035176889713,15.0877028727677,24.2562094589656,30.0943491771142,23.3121512900233,23.6136630078244,14.4051739006861,12.981059943846,11.18978006107,13.9880742524931,20.2744447403077,11.6905952277173
"Mexico",135,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25194,28976,42644,37261,26470,39413,35000,32738,5737,34832,15181,28421,22488,18599,17474,221,436,264,214,310,357,522,655,854,922,622,579,467,752
"Micronesia",9,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29773168022938,1.28429962592729,0,0,0,1.26906425068925,1.26663015123583,1,8,5,2,1.21963279694792,1.16037593077635,1.15794183132292,1.17567064909207,0,0,1.133541493711,1.11094447703501,1.09201344530858,0.851290324133899,0.709548796597282,0.70528170466908,0.930138672088233,0.990026316777293,0.897775586059705,0.908172433929732,0
"Micronesia",9,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29773168022938,1.28429962592729,0,0,0,1.26906425068925,1.26663015123583,1,8,5,2,1.21963279694792,1.16037593077635,1.15794183132292,1.17567064909207,0,0,1.133541493711,1.11094447703501,1.09201344530858,0.851290324133899,0.709548796597282,0.70528170466908,0.930138672088233,0.990026316777293,0.897775586059705,0.908172433929732,0
"Montenegro",186,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Montenegro",186,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.857637377245,390.219822714062,358.943839434374,0,300.37201809344,268.010540663272,0,0,0,0,0,0,0,0,0,0,0,0,0
"Montenegro",186,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Montenegro",186,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.857637377245,390.219822714062,358.943839434374,0,300.37201809344,268.010540663272,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco",62,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962,1007,992,979,975,1178,1314,1172,1216,1177,1238,1136,1095,1081,917,868,1000,896,937,1066,925,905,936,1016,1048
"Morocco",62,"Fish body oils, nei","fish_oil",4098,5937,6441,6848,3511,9519,828,7919,4965,5,3828,3147,645,1150,4776,3684,1933,515,705,9871,3410,6927,3670,4478,4867,18462,11749,19661,32351,24125,21865,25750,25178,40217,39804,16663,26741,16258,39397,52192,34769,34256,29908
"Morocco",62,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,255,715,2279,349,74,59,176,289,386,641,249,520
"Morocco",62,"Ornamental saltwater fish","ornamentals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,1725,1696,2099,2050,2109,315,0,0,0,0,0,0,0,0,0,0
"Morocco",62,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,926,789,1807,1773,2698,4019,4767,4935,4650,5275,5611,8461,6973,5290,4359,4753,4768,2333,3691,4309,3273,0,0,0,0
"Morocco",62,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2425,2507,1958,1715
"Morocco",62,"Z_TOTAL","fish_oil",4098,5937,6441,6848,3511,9519,828,7919,4965,5,3828,3147,645,1150,4776,3684,1933,515,705,9871,3410,6927,3670,4478,4867,18462,11749,19661,32351,24125,22150,26005,25893,42496,40153,16737,26800,16434,39686,52578,35410,34505,30428
"Morocco",62,"Z_TOTAL","ornamentals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,1725,1696,2099,2050,2109,315,0,0,0,0,0,0,0,0,0,0
"Morocco",62,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1888,1796,2799,2752,3673,5197,6081,6107,5866,6452,6849,9597,8068,6371,5276,5621,5768,3229,4628,5375,4198,3330,3443,2974,2763
"Mozambique",41,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,39,93,107,58,89,151,110,122
"Mozambique",41,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43903117060273,5.34708458967341,0,0,5.17036542650615,0,0,0,0,5,7,1,0,0,0
"Mozambique",41,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,39,93,107,58,89,151,110,122
"Mozambique",41,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43903117060273,5.34708458967341,0,0,5.17036542650615,0,0,0,0,5,7,1,0,0,0
"Myanmar",205,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.534738674265,0,0,434.524670489001,403.456612340357,374.33631973822,343.7010983777,315.230060957721,293.251575359376,263.914864363178,236.309500519426,211.733994192422,191.486855746523,153.493408988143
"Myanmar",205,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.534738674265,0,0,434.524670489001,403.456612340357,374.33631973822,343.7010983777,315.230060957721,293.251575359376,263.914864363178,236.309500519426,211.733994192422,191.486855746523,153.493408988143
"Namibia",101,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2306,3246,0,2076,7662,3540,3889,1619,1187,201,1827,802,1813,22,941,102,136,1391,653,281,531,225,226,59,20
"Namibia",101,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,340,3170,2130,0,752,28,2373,710,624,740,1047,378,330,1152,307,113,0,0
"Namibia",101,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22,4,80,72,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Other seaweeds and aquatic plants and products thereof","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,3711,869,508,482,266,53,60,241,74,74,139,152,134,76,0,0,0,0,0,0,0
"Namibia",101,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2306,3246,0,2076,7662,3540,3917,1959,4357,2331,1827,1554,1841,2395,1651,726,876,2438,1031,611,1683,532,339,59,20
"Namibia",101,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22,4,80,72,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia",101,"Z_TOTAL","seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,3711,869,508,482,266,53,60,241,74,74,139,152,134,76,0,0,0,0,0,0,0
"Netherlands",177,"Agar agar nei","seaweeds",1,1,1,1,3,2,1,2,5,14.2172526443696,6,1,8,5,0,0,0,0,22,13,18,12,17,29,45,29,32,69,81,92,110,97,115,112,101,121,71,97,134,119,49,65,49
"Netherlands",177,"Fish body oils, nei","fish_oil",11776,9158,7666,6874,10449,10311,11641,11630,16172,13301,15215,15973,15724,14441,12533,10680,10411,23045,28541,25004,20316,19234,11927,10365,10745,11034,14979,12357,22165,13776,17025,10327,13809,11326,13360,13057,15615,11774,12818,10168,9968,13973,15153
"Netherlands",177,"Fish liver oils, nei","fish_oil",NA,647,801,1116,1325,1173,1804,1603,3598,2502,2788,5922,4137,4828,4012,3095,2657,1330,750,1814,3097,2762,2621,2585,3124,3110,4177,3980,3830,3511,2937,7953,3246,2635,1449,868,761,587,923,786,686,289,499
"Netherlands",177,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,22,6,115,8,7,49,60,19,14,12,5,5,11,0,28,0,0,0,0,0,0,0
"Netherlands",177,"Ornamental fish nei","ornamentals",NA,14,12,23,28,32,50,59,68,62,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,31,53,70,107,22,8,31.0325752656281,9,28,14,8,4,6,6,46,73,107,148,259,327,321,357,362,336,397,270,419,222,936,434
"Netherlands",177,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,40,8,24,29,158,38,107,106,108,458,252,368,268,379,650,679,806,758,974,904,534,687,899,0,0,0,0,0,0,0
"Netherlands",177,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,334,317,210,238,229,273
"Netherlands",177,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,514,304,590,358,399,441
"Netherlands",177,"Z_TOTAL","fish_oil",11776,9805,8467,7990,11774,11484,13445,13233,19770,15803,18003,21895,19861,19269,16545,13775,13068,24375,29291,26819,23434,22018,14554,13065,13877,14151,19205,16397,26014,17301,19974,18285,17060,13972,14809,13953,16376,12361,13741,10954,10654,14262,15652
"Netherlands",177,"Z_TOTAL","ornamentals",NA,14,12,23,28,32,50,59,68,62,52,55,42,31,53,70,107,22,8,31.0325752656281,9,28,14,8,4,6,6,46,73,107,148,259,327,321,357,362,336,397,270,419,222,936,434
"Netherlands",177,"Z_TOTAL","seaweeds",1,1,1,1,3,2,1,2,5,14.2172526443696,6,1,328,45,8,24,29,158,60,120,124,120,475,281,413,297,411,719,760,898,868,1071,1019,646,788,1020,671,945,755,919,645,693,763
"New Caledonia",5,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,5,0,0,0,0,0,0,0,0,0,4,5,1,7,7,4,5,5,4,3,4,4,3,6,6,17,15,2,0,0,0,0
"New Caledonia",5,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14,13,4,3
"New Caledonia",5,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,5,0,0,0,0,0,0,0,0,0,4,5,1,7,7,4,5,5,4,3,4,4,3,6,6,17,15,15,14,13,4,3
"New Zealand",162,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19,6,6,10,6,5,46,8,8,12,3,8,3,9,6,16,12,11,17,7.07357660500899,2,5,16,9
"New Zealand",162,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,22,33,61,14,58,50,113,41,63,31,60,171,56,48,89,149,110,70,115,190,216,464,621,409,94,101,71,39
"New Zealand",162,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,1081,1865,779,520,690,1376,1320,837,965,577,1102,1698,2015,2073,2121,3549,3114,3167,2740,2665,2941,2299,2587,2227,2860,2645,3303,2795,2930,2653,2605,2923,3690,3398,4395
"New Zealand",162,"Fish liver oils, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,134,63,54,35,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New Zealand",162,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.3176936631444,11.29043399984,0,1,9.97270175331505,9.32746546170472,0,1,8.13332854084092,0,0,7.55716824828312,8.88945716725209,69,4,19,15,7,0,0,0,0,0,0,0,0,0,0
"New Zealand",162,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964.236813429408,953.221677114459,1049.08331133664,851.755966923185,733.864060071108,691.074748731597,626.621227148091,608.384687418453,548.264007883758,10,1,10,1,3,8,4,8,50,20,25,43,63,0,0,0,0,0,0,0
