country,year,value,unit,sector,data_source
Estonia,2012,1850,persons (1),fp,oecd sustainable economies
Estonia,2013,1840,persons (1),fp,oecd sustainable economies
Estonia,2014,1830,persons (1),fp,oecd sustainable economies
Estonia,2015,1930,persons (1),fp,oecd sustainable economies
Estonia,2016,1580,persons (1),fp,oecd sustainable economies
Estonia,2017,1640,persons (1),fp,oecd sustainable economies
Estonia,2018,1380,persons (1),fp,oecd sustainable economies
Estonia,2019,1310,persons (1),fp,oecd sustainable economies
Estonia,2020,1400,persons (1),fp,oecd sustainable economies
Indonesia,2000,61060,persons (1),fp,oecd sustainable economies
Indonesia,2001,61060,persons (1),fp,oecd sustainable economies
Indonesia,2002,61060,persons (1),fp,oecd sustainable economies
Indonesia,2003,61060,persons (1),fp,oecd sustainable economies
Indonesia,2004,61060,persons (1),fp,oecd sustainable economies
Indonesia,2005,61060,persons (1),fp,oecd sustainable economies
Indonesia,2006,61060,persons (1),fp,oecd sustainable economies
Indonesia,2007,61060,persons (1),fp,oecd sustainable economies
Indonesia,2008,61060,persons (1),fp,oecd sustainable economies
Indonesia,2009,61060,persons (1),fp,oecd sustainable economies
Indonesia,2010,61060,persons (1),fp,oecd sustainable economies
Indonesia,2011,61060,persons (1),fp,oecd sustainable economies
Indonesia,2012,61060,persons (1),fp,oecd sustainable economies
Indonesia,2013,61060,persons (1),fp,oecd sustainable economies
Indonesia,2014,61060,persons (1),fp,oecd sustainable economies
Indonesia,2015,61060,persons (1),fp,oecd sustainable economies
Indonesia,2016,61060,persons (1),fp,oecd sustainable economies
Indonesia,2017,61060,persons (1),fp,oecd sustainable economies
Indonesia,2018,61060,persons (1),fp,oecd sustainable economies
Indonesia,2019,62870,persons (1),fp,oecd sustainable economies
Indonesia,2020,78130,persons (1),fp,oecd sustainable economies
Latvia,2017,50,persons (1),fp,oecd sustainable economies
Lithuania,2000,3970,persons (1),fp,oecd sustainable economies
Lithuania,2001,4050,persons (1),fp,oecd sustainable economies
Lithuania,2002,4000,persons (1),fp,oecd sustainable economies
Lithuania,2003,3500,persons (1),fp,oecd sustainable economies
Lithuania,2004,4400,persons (1),fp,oecd sustainable economies
Lithuania,2005,4550,persons (1),fp,oecd sustainable economies
Lithuania,2006,5040,persons (1),fp,oecd sustainable economies
Lithuania,2007,4630,persons (1),fp,oecd sustainable economies
Lithuania,2008,5010,persons (1),fp,oecd sustainable economies
Lithuania,2009,4520,persons (1),fp,oecd sustainable economies
Lithuania,2010,4380,persons (1),fp,oecd sustainable economies
Lithuania,2011,4550,persons (1),fp,oecd sustainable economies
Lithuania,2012,4600,persons (1),fp,oecd sustainable economies
Lithuania,2013,4620,persons (1),fp,oecd sustainable economies
Lithuania,2014,5290,persons (1),fp,oecd sustainable economies
Lithuania,2015,5670,persons (1),fp,oecd sustainable economies
Lithuania,2016,5360,persons (1),fp,oecd sustainable economies
Lithuania,2017,5050,persons (1),fp,oecd sustainable economies
Lithuania,2018,5190,persons (1),fp,oecd sustainable economies
Lithuania,2019,5270,persons (1),fp,oecd sustainable economies
Lithuania,2020,5200,persons (1),fp,oecd sustainable economies
Slovenia,2000,250,persons (1),fp,oecd sustainable economies
Slovenia,2001,250,persons (1),fp,oecd sustainable economies
Slovenia,2002,250,persons (1),fp,oecd sustainable economies
Slovenia,2003,250,persons (1),fp,oecd sustainable economies
Slovenia,2004,250,persons (1),fp,oecd sustainable economies
Slovenia,2005,250,persons (1),fp,oecd sustainable economies
Slovenia,2006,250,persons (1),fp,oecd sustainable economies
Slovenia,2007,250,persons (1),fp,oecd sustainable economies
Slovenia,2008,250,persons (1),fp,oecd sustainable economies
Slovenia,2009,220,persons (1),fp,oecd sustainable economies
Slovenia,2010,270,persons (1),fp,oecd sustainable economies
Slovenia,2011,380,persons (1),fp,oecd sustainable economies
Slovenia,2012,350,persons (1),fp,oecd sustainable economies
Slovenia,2013,350,persons (1),fp,oecd sustainable economies
Slovenia,2014,220,persons (1),fp,oecd sustainable economies
Slovenia,2015,210,persons (1),fp,oecd sustainable economies
Slovenia,2016,210,persons (1),fp,oecd sustainable economies
Slovenia,2017,210,persons (1),fp,oecd sustainable economies
Slovenia,2018,210,persons (1),fp,oecd sustainable economies
Slovenia,2019,210,persons (1),fp,oecd sustainable economies
Slovenia,2020,210,persons (1),fp,oecd sustainable economies
Thailand,2000,3020,persons (1),fp,oecd sustainable economies
Thailand,2001,3020,persons (1),fp,oecd sustainable economies
Thailand,2002,3020,persons (1),fp,oecd sustainable economies
Thailand,2003,3020,persons (1),fp,oecd sustainable economies
Thailand,2004,3020,persons (1),fp,oecd sustainable economies
Thailand,2005,3020,persons (1),fp,oecd sustainable economies
Thailand,2006,3020,persons (1),fp,oecd sustainable economies
Thailand,2007,3020,persons (1),fp,oecd sustainable economies
Thailand,2008,3020,persons (1),fp,oecd sustainable economies
Thailand,2009,3020,persons (1),fp,oecd sustainable economies
Thailand,2010,3020,persons (1),fp,oecd sustainable economies
Thailand,2011,3020,persons (1),fp,oecd sustainable economies
Thailand,2012,3020,persons (1),fp,oecd sustainable economies
Thailand,2013,3020,persons (1),fp,oecd sustainable economies
Thailand,2014,3020,persons (1),fp,oecd sustainable economies
Thailand,2015,3020,persons (1),fp,oecd sustainable economies
Thailand,2016,3020,persons (1),fp,oecd sustainable economies
Thailand,2017,3020,persons (1),fp,oecd sustainable economies
Thailand,2018,3020,persons (1),fp,oecd sustainable economies
Thailand,2019,3020,persons (1),fp,oecd sustainable economies
Thailand,2020,3020,persons (1),fp,oecd sustainable economies
OECD - Total,2000,266520,persons (1),fp,oecd sustainable economies
OECD - Total,2001,262920,persons (1),fp,oecd sustainable economies
OECD - Total,2002,258250,persons (1),fp,oecd sustainable economies
OECD - Total,2003,253040,persons (1),fp,oecd sustainable economies
OECD - Total,2004,252750,persons (1),fp,oecd sustainable economies
OECD - Total,2005,247320,persons (1),fp,oecd sustainable economies
OECD - Total,2006,280030,persons (1),fp,oecd sustainable economies
OECD - Total,2007,268710,persons (1),fp,oecd sustainable economies
OECD - Total,2008,279170,persons (1),fp,oecd sustainable economies
OECD - Total,2009,251530,persons (1),fp,oecd sustainable economies
OECD - Total,2010,242600,persons (1),fp,oecd sustainable economies
OECD - Total,2011,251680,persons (1),fp,oecd sustainable economies
OECD - Total,2012,246660,persons (1),fp,oecd sustainable economies
OECD - Total,2013,255550,persons (1),fp,oecd sustainable economies
OECD - Total,2014,253400,persons (1),fp,oecd sustainable economies
OECD - Total,2015,258240,persons (1),fp,oecd sustainable economies
OECD - Total,2016,281970,persons (1),fp,oecd sustainable economies
OECD - Total,2017,260990,persons (1),fp,oecd sustainable economies
OECD - Total,2018,269120,persons (1),fp,oecd sustainable economies
OECD - Total,2019,246410,persons (1),fp,oecd sustainable economies
OECD - Total,2020,246870,persons (1),fp,oecd sustainable economies
Peru,2000,30970,persons (1),fp,oecd sustainable economies
Peru,2001,27870,persons (1),fp,oecd sustainable economies
Peru,2002,28150,persons (1),fp,oecd sustainable economies
Peru,2003,25900,persons (1),fp,oecd sustainable economies
Peru,2004,32369.999999999996,persons (1),fp,oecd sustainable economies
Peru,2005,33660,persons (1),fp,oecd sustainable economies
Peru,2006,32320,persons (1),fp,oecd sustainable economies
Peru,2007,42020,persons (1),fp,oecd sustainable economies
Peru,2008,42740,persons (1),fp,oecd sustainable economies
Peru,2009,34020,persons (1),fp,oecd sustainable economies
Peru,2010,36800,persons (1),fp,oecd sustainable economies
Peru,2011,35530,persons (1),fp,oecd sustainable economies
Peru,2012,36360,persons (1),fp,oecd sustainable economies
Peru,2013,40990,persons (1),fp,oecd sustainable economies
Peru,2014,36600,persons (1),fp,oecd sustainable economies
Peru,2015,34310,persons (1),fp,oecd sustainable economies
Peru,2016,35320,persons (1),fp,oecd sustainable economies
Peru,2017,34840,persons (1),fp,oecd sustainable economies
Peru,2018,41590,persons (1),fp,oecd sustainable economies
Peru,2019,39760,persons (1),fp,oecd sustainable economies
Peru,2020,31710,persons (1),fp,oecd sustainable economies
Korea,2000,37460,persons (1),fp,oecd sustainable economies
Korea,2001,37460,persons (1),fp,oecd sustainable economies
Korea,2002,37460,persons (1),fp,oecd sustainable economies
Korea,2003,37460,persons (1),fp,oecd sustainable economies
Korea,2004,37460,persons (1),fp,oecd sustainable economies
Korea,2005,37460,persons (1),fp,oecd sustainable economies
Korea,2006,37460,persons (1),fp,oecd sustainable economies
Korea,2007,37460,persons (1),fp,oecd sustainable economies
Korea,2008,37460,persons (1),fp,oecd sustainable economies
Korea,2009,37460,persons (1),fp,oecd sustainable economies
Korea,2010,37460,persons (1),fp,oecd sustainable economies
Korea,2011,37460,persons (1),fp,oecd sustainable economies
Korea,2012,37460,persons (1),fp,oecd sustainable economies
Korea,2013,37460,persons (1),fp,oecd sustainable economies
Korea,2014,37460,persons (1),fp,oecd sustainable economies
Korea,2015,37460,persons (1),fp,oecd sustainable economies
Korea,2016,37460,persons (1),fp,oecd sustainable economies
Korea,2017,37000,persons (1),fp,oecd sustainable economies
Korea,2018,38060,persons (1),fp,oecd sustainable economies
Korea,2019,37920,persons (1),fp,oecd sustainable economies
Korea,2020,43170,persons (1),fp,oecd sustainable economies
Viet Nam,2000,133650,persons (1),fp,oecd sustainable economies
Viet Nam,2001,155930,persons (1),fp,oecd sustainable economies
Viet Nam,2002,160380,persons (1),fp,oecd sustainable economies
Viet Nam,2003,131430,persons (1),fp,oecd sustainable economies
Viet Nam,2004,178200,persons (1),fp,oecd sustainable economies
Viet Nam,2005,189340,persons (1),fp,oecd sustainable economies
Viet Nam,2006,197140,persons (1),fp,oecd sustainable economies
Viet Nam,2007,204940,persons (1),fp,oecd sustainable economies
Viet Nam,2008,211600,persons (1),fp,oecd sustainable economies
Viet Nam,2009,217170,persons (1),fp,oecd sustainable economies
Viet Nam,2010,222750,persons (1),fp,oecd sustainable economies
Viet Nam,2011,233890,persons (1),fp,oecd sustainable economies
Viet Nam,2012,242800,persons (1),fp,oecd sustainable economies
Viet Nam,2013,238340,persons (1),fp,oecd sustainable economies
Viet Nam,2014,240570,persons (1),fp,oecd sustainable economies
Viet Nam,2015,251710,persons (1),fp,oecd sustainable economies
Viet Nam,2016,253930,persons (1),fp,oecd sustainable economies
Viet Nam,2017,253930,persons (1),fp,oecd sustainable economies
Viet Nam,2018,253930,persons (1),fp,oecd sustainable economies
Viet Nam,2019,253930,persons (1),fp,oecd sustainable economies
Viet Nam,2020,253930,persons (1),fp,oecd sustainable economies
Russia,2000,54340,persons (1),fp,oecd sustainable economies
Russia,2001,54340,persons (1),fp,oecd sustainable economies
Russia,2002,54340,persons (1),fp,oecd sustainable economies
Russia,2003,54340,persons (1),fp,oecd sustainable economies
Russia,2004,54340,persons (1),fp,oecd sustainable economies
Russia,2005,54340,persons (1),fp,oecd sustainable economies
Russia,2006,54340,persons (1),fp,oecd sustainable economies
Russia,2007,54340,persons (1),fp,oecd sustainable economies
Russia,2008,54340,persons (1),fp,oecd sustainable economies
Russia,2009,54340,persons (1),fp,oecd sustainable economies
Russia,2010,60610,persons (1),fp,oecd sustainable economies
Russia,2011,54110,persons (1),fp,oecd sustainable economies
Russia,2012,56060,persons (1),fp,oecd sustainable economies
Russia,2013,55260,persons (1),fp,oecd sustainable economies
Russia,2014,50770,persons (1),fp,oecd sustainable economies
Russia,2015,49920,persons (1),fp,oecd sustainable economies
Russia,2016,48850,persons (1),fp,oecd sustainable economies
Russia,2017,43650,persons (1),fp,oecd sustainable economies
Russia,2018,42320,persons (1),fp,oecd sustainable economies
Russia,2019,40800,persons (1),fp,oecd sustainable economies
Russia,2020,39340,persons (1),fp,oecd sustainable economies
Israel,2020,250,persons (1),fp,oecd sustainable economies
