"region_id","year","product","risk"
245,2016,"corals",1
248,2016,"corals",1
249,2016,"corals",1
6,2017,"corals",1
7,2017,"corals",1
8,2017,"corals",1
9,2017,"corals",1
11,2017,"corals",1
14,2017,"corals",1
15,2017,"corals",1
16,2017,"corals",1
17,2017,"corals",1
18,2017,"corals",1
20,2017,"corals",1
21,2017,"corals",1
25,2017,"corals",1
37,2017,"corals",1
39,2017,"corals",1
40,2017,"corals",1
42,2017,"corals",1
44,2017,"corals",1
48,2017,"corals",1
49,2017,"corals",1
53,2017,"corals",1
61,2017,"corals",1
62,2017,"corals",1
66,2017,"corals",1
72,2017,"corals",1
73,2017,"corals",1
76,2017,"corals",1
77,2017,"corals",1
82,2017,"corals",1
102,2017,"corals",1
114,2017,"corals",1
115,2017,"corals",1
131,2017,"corals",1
132,2017,"corals",1
133,2017,"corals",1
134,2017,"corals",1
135,2017,"corals",1
137,2017,"corals",1
138,2017,"corals",1
139,2017,"corals",1
143,2017,"corals",1
147,2017,"corals",1
155,2017,"corals",1
162,2017,"corals",1
163,2017,"corals",1
166,2017,"corals",1
171,2017,"corals",1
179,2017,"corals",1
182,2017,"corals",1
186,2017,"corals",1
187,2017,"corals",1
195,2017,"corals",1
203,2017,"corals",1
206,2017,"corals",1
207,2017,"corals",1
208,2017,"corals",1
209,2017,"corals",1
210,2017,"corals",1
214,2017,"corals",1
216,2017,"corals",1
218,2017,"corals",1
220,2017,"corals",1
223,2017,"corals",1
224,2017,"corals",1
245,2017,"corals",1
248,2017,"corals",1
249,2017,"corals",1
6,1976,"corals",1
7,1976,"corals",1
8,1976,"corals",1
9,1976,"corals",1
11,1976,"corals",1
14,1976,"corals",1
15,1976,"corals",1
16,1976,"corals",1
17,1976,"corals",1
18,1976,"corals",1
20,1976,"corals",1
21,1976,"corals",1
25,1976,"corals",1
37,1976,"corals",1
39,1976,"corals",1
40,1976,"corals",1
42,1976,"corals",1
44,1976,"corals",1
48,1976,"corals",1
49,1976,"corals",1
53,1976,"corals",1
61,1976,"corals",1
62,1976,"corals",1
66,1976,"corals",1
72,1976,"corals",1
73,1976,"corals",1
76,1976,"corals",1
77,1976,"corals",1
82,1976,"corals",1
102,1976,"corals",1
114,1976,"corals",1
115,1976,"corals",1
131,1976,"corals",1
132,1976,"corals",1
133,1976,"corals",1
134,1976,"corals",1
135,1976,"corals",1
137,1976,"corals",1
138,1976,"corals",1
139,1976,"corals",1
143,1976,"corals",1
147,1976,"corals",1
155,1976,"corals",1
162,1976,"corals",1
163,1976,"corals",1
166,1976,"corals",1
171,1976,"corals",1
179,1976,"corals",1
182,1976,"corals",1
186,1976,"corals",1
187,1976,"corals",1
195,1976,"corals",1
203,1976,"corals",1
206,1976,"corals",1
207,1976,"corals",1
208,1976,"corals",1
209,1976,"corals",1
210,1976,"corals",1
214,1976,"corals",1
216,1976,"corals",1
218,1976,"corals",1
220,1976,"corals",1
223,1976,"corals",1
224,1976,"corals",1
245,1976,"corals",1
248,1976,"corals",1
249,1976,"corals",1
6,1977,"corals",1
7,1977,"corals",1
8,1977,"corals",1
9,1977,"corals",1
11,1977,"corals",1
14,1977,"corals",1
15,1977,"corals",1
16,1977,"corals",1
17,1977,"corals",1
18,1977,"corals",1
20,1977,"corals",1
21,1977,"corals",1
25,1977,"corals",1
37,1977,"corals",1
39,1977,"corals",1
40,1977,"corals",1
42,1977,"corals",1
44,1977,"corals",1
48,1977,"corals",1
49,1977,"corals",1
53,1977,"corals",1
61,1977,"corals",1
62,1977,"corals",1
66,1977,"corals",1
72,1977,"corals",1
73,1977,"corals",1
76,1977,"corals",1
77,1977,"corals",1
82,1977,"corals",1
102,1977,"corals",1
114,1977,"corals",1
115,1977,"corals",1
131,1977,"corals",1
132,1977,"corals",1
133,1977,"corals",1
134,1977,"corals",1
135,1977,"corals",1
137,1977,"corals",1
138,1977,"corals",1
139,1977,"corals",1
143,1977,"corals",1
147,1977,"corals",1
155,1977,"corals",1
162,1977,"corals",1
163,1977,"corals",1
166,1977,"corals",1
171,1977,"corals",1
179,1977,"corals",1
182,1977,"corals",1
186,1977,"corals",1
187,1977,"corals",1
195,1977,"corals",1
203,1977,"corals",1
206,1977,"corals",1
207,1977,"corals",1
208,1977,"corals",1
209,1977,"corals",1
210,1977,"corals",1
214,1977,"corals",1
216,1977,"corals",1
218,1977,"corals",1
220,1977,"corals",1
223,1977,"corals",1
224,1977,"corals",1
245,1977,"corals",1
248,1977,"corals",1
249,1977,"corals",1
6,1978,"corals",1
7,1978,"corals",1
8,1978,"corals",1
9,1978,"corals",1
11,1978,"corals",1
14,1978,"corals",1
15,1978,"corals",1
16,1978,"corals",1
17,1978,"corals",1
18,1978,"corals",1
20,1978,"corals",1
21,1978,"corals",1
25,1978,"corals",1
37,1978,"corals",1
39,1978,"corals",1
40,1978,"corals",1
42,1978,"corals",1
44,1978,"corals",1
48,1978,"corals",1
49,1978,"corals",1
53,1978,"corals",1
61,1978,"corals",1
62,1978,"corals",1
66,1978,"corals",1
72,1978,"corals",1
73,1978,"corals",1
76,1978,"corals",1
77,1978,"corals",1
82,1978,"corals",1
102,1978,"corals",1
114,1978,"corals",1
115,1978,"corals",1
131,1978,"corals",1
132,1978,"corals",1
133,1978,"corals",1
134,1978,"corals",1
135,1978,"corals",1
137,1978,"corals",1
138,1978,"corals",1
139,1978,"corals",1
143,1978,"corals",1
147,1978,"corals",1
155,1978,"corals",1
162,1978,"corals",1
163,1978,"corals",1
166,1978,"corals",1
171,1978,"corals",1
179,1978,"corals",1
182,1978,"corals",1
186,1978,"corals",1
187,1978,"corals",1
195,1978,"corals",1
203,1978,"corals",1
206,1978,"corals",1
207,1978,"corals",1
208,1978,"corals",1
209,1978,"corals",1
210,1978,"corals",1
214,1978,"corals",1
216,1978,"corals",1
218,1978,"corals",1
220,1978,"corals",1
223,1978,"corals",1
224,1978,"corals",1
245,1978,"corals",1
248,1978,"corals",1
249,1978,"corals",1
6,1979,"corals",1
7,1979,"corals",1
8,1979,"corals",1
9,1979,"corals",1
11,1979,"corals",1
14,1979,"corals",1
15,1979,"corals",1
16,1979,"corals",1
17,1979,"corals",1
18,1979,"corals",1
20,1979,"corals",1
21,1979,"corals",1
25,1979,"corals",1
37,1979,"corals",1
39,1979,"corals",1
40,1979,"corals",1
42,1979,"corals",1
44,1979,"corals",1
48,1979,"corals",1
49,1979,"corals",1
53,1979,"corals",1
61,1979,"corals",1
62,1979,"corals",1
66,1979,"corals",1
72,1979,"corals",1
73,1979,"corals",1
76,1979,"corals",1
77,1979,"corals",1
82,1979,"corals",1
102,1979,"corals",1
114,1979,"corals",1
115,1979,"corals",1
131,1979,"corals",1
132,1979,"corals",1
133,1979,"corals",1
134,1979,"corals",1
135,1979,"corals",1
137,1979,"corals",1
138,1979,"corals",1
139,1979,"corals",1
143,1979,"corals",1
147,1979,"corals",1
155,1979,"corals",1
162,1979,"corals",1
163,1979,"corals",1
166,1979,"corals",1
171,1979,"corals",1
179,1979,"corals",1
182,1979,"corals",1
186,1979,"corals",1
187,1979,"corals",1
195,1979,"corals",1
203,1979,"corals",1
206,1979,"corals",1
207,1979,"corals",1
208,1979,"corals",1
209,1979,"corals",1
210,1979,"corals",1
214,1979,"corals",1
216,1979,"corals",1
218,1979,"corals",1
220,1979,"corals",1
223,1979,"corals",1
224,1979,"corals",1
245,1979,"corals",1
248,1979,"corals",1
249,1979,"corals",1
6,1980,"corals",1
7,1980,"corals",1
8,1980,"corals",1
9,1980,"corals",1
11,1980,"corals",1
14,1980,"corals",1
15,1980,"corals",1
16,1980,"corals",1
17,1980,"corals",1
18,1980,"corals",1
20,1980,"corals",1
21,1980,"corals",1
25,1980,"corals",1
37,1980,"corals",1
39,1980,"corals",1
40,1980,"corals",1
42,1980,"corals",1
44,1980,"corals",1
48,1980,"corals",1
49,1980,"corals",1
53,1980,"corals",1
61,1980,"corals",1
62,1980,"corals",1
66,1980,"corals",1
72,1980,"corals",1
73,1980,"corals",1
76,1980,"corals",1
77,1980,"corals",1
82,1980,"corals",1
102,1980,"corals",1
114,1980,"corals",1
115,1980,"corals",1
131,1980,"corals",1
132,1980,"corals",1
133,1980,"corals",1
134,1980,"corals",1
135,1980,"corals",1
137,1980,"corals",1
138,1980,"corals",1
139,1980,"corals",1
143,1980,"corals",1
147,1980,"corals",1
155,1980,"corals",1
162,1980,"corals",1
163,1980,"corals",1
166,1980,"corals",1
171,1980,"corals",1
179,1980,"corals",1
182,1980,"corals",1
186,1980,"corals",1
187,1980,"corals",1
195,1980,"corals",1
203,1980,"corals",1
206,1980,"corals",1
207,1980,"corals",1
208,1980,"corals",1
209,1980,"corals",1
210,1980,"corals",1
214,1980,"corals",1
216,1980,"corals",1
218,1980,"corals",1
220,1980,"corals",1
223,1980,"corals",1
224,1980,"corals",1
245,1980,"corals",1
248,1980,"corals",1
249,1980,"corals",1
6,1981,"corals",1
7,1981,"corals",1
8,1981,"corals",1
9,1981,"corals",1
11,1981,"corals",1
14,1981,"corals",1
15,1981,"corals",1
16,1981,"corals",1
17,1981,"corals",1
18,1981,"corals",1
20,1981,"corals",1
21,1981,"corals",1
25,1981,"corals",1
37,1981,"corals",1
39,1981,"corals",1
40,1981,"corals",1
42,1981,"corals",1
44,1981,"corals",1
48,1981,"corals",1
49,1981,"corals",1
53,1981,"corals",1
61,1981,"corals",1
62,1981,"corals",1
66,1981,"corals",1
72,1981,"corals",1
73,1981,"corals",1
76,1981,"corals",1
77,1981,"corals",1
82,1981,"corals",1
102,1981,"corals",1
114,1981,"corals",1
115,1981,"corals",1
131,1981,"corals",1
132,1981,"corals",1
133,1981,"corals",1
134,1981,"corals",1
135,1981,"corals",1
137,1981,"corals",1
138,1981,"corals",1
139,1981,"corals",1
143,1981,"corals",1
147,1981,"corals",1
155,1981,"corals",1
162,1981,"corals",1
163,1981,"corals",1
166,1981,"corals",1
171,1981,"corals",1
179,1981,"corals",1
182,1981,"corals",1
186,1981,"corals",1
187,1981,"corals",1
195,1981,"corals",1
203,1981,"corals",1
206,1981,"corals",1
207,1981,"corals",1
208,1981,"corals",1
209,1981,"corals",1
210,1981,"corals",1
214,1981,"corals",1
216,1981,"corals",1
218,1981,"corals",1
220,1981,"corals",1
223,1981,"corals",1
224,1981,"corals",1
245,1981,"corals",1
248,1981,"corals",1
249,1981,"corals",1
6,1982,"corals",1
7,1982,"corals",1
8,1982,"corals",1
9,1982,"corals",1
11,1982,"corals",1
14,1982,"corals",1
15,1982,"corals",1
16,1982,"corals",1
17,1982,"corals",1
18,1982,"corals",1
20,1982,"corals",1
21,1982,"corals",1
25,1982,"corals",1
37,1982,"corals",1
39,1982,"corals",1
40,1982,"corals",1
42,1982,"corals",1
44,1982,"corals",1
48,1982,"corals",1
49,1982,"corals",1
53,1982,"corals",1
61,1982,"corals",1
62,1982,"corals",1
66,1982,"corals",1
72,1982,"corals",1
73,1982,"corals",1
76,1982,"corals",1
77,1982,"corals",1
82,1982,"corals",1
102,1982,"corals",1
114,1982,"corals",1
115,1982,"corals",1
131,1982,"corals",1
132,1982,"corals",1
133,1982,"corals",1
134,1982,"corals",1
135,1982,"corals",1
137,1982,"corals",1
138,1982,"corals",1
139,1982,"corals",1
143,1982,"corals",1
147,1982,"corals",1
155,1982,"corals",1
162,1982,"corals",1
163,1982,"corals",1
166,1982,"corals",1
171,1982,"corals",1
179,1982,"corals",1
182,1982,"corals",1
186,1982,"corals",1
187,1982,"corals",1
195,1982,"corals",1
203,1982,"corals",1
206,1982,"corals",1
207,1982,"corals",1
208,1982,"corals",1
209,1982,"corals",1
210,1982,"corals",1
214,1982,"corals",1
216,1982,"corals",1
218,1982,"corals",1
220,1982,"corals",1
223,1982,"corals",1
224,1982,"corals",1
245,1982,"corals",1
248,1982,"corals",1
249,1982,"corals",1
6,1983,"corals",1
7,1983,"corals",1
8,1983,"corals",1
9,1983,"corals",1
11,1983,"corals",1
14,1983,"corals",1
15,1983,"corals",1
16,1983,"corals",1
17,1983,"corals",1
18,1983,"corals",1
20,1983,"corals",1
21,1983,"corals",1
25,1983,"corals",1
37,1983,"corals",1
39,1983,"corals",1
40,1983,"corals",1
42,1983,"corals",1
44,1983,"corals",1
48,1983,"corals",1
49,1983,"corals",1
53,1983,"corals",1
61,1983,"corals",1
62,1983,"corals",1
66,1983,"corals",1
72,1983,"corals",1
73,1983,"corals",1
76,1983,"corals",1
77,1983,"corals",1
82,1983,"corals",1
102,1983,"corals",1
114,1983,"corals",1
115,1983,"corals",1
131,1983,"corals",1
132,1983,"corals",1
133,1983,"corals",1
134,1983,"corals",1
135,1983,"corals",1
137,1983,"corals",1
138,1983,"corals",1
139,1983,"corals",1
143,1983,"corals",1
147,1983,"corals",1
155,1983,"corals",1
162,1983,"corals",1
163,1983,"corals",1
166,1983,"corals",1
171,1983,"corals",1
179,1983,"corals",1
182,1983,"corals",1
186,1983,"corals",1
187,1983,"corals",1
195,1983,"corals",1
203,1983,"corals",1
206,1983,"corals",1
207,1983,"corals",1
208,1983,"corals",1
209,1983,"corals",1
210,1983,"corals",1
214,1983,"corals",1
216,1983,"corals",1
218,1983,"corals",1
220,1983,"corals",1
223,1983,"corals",1
224,1983,"corals",1
245,1983,"corals",1
248,1983,"corals",1
249,1983,"corals",1
6,1984,"corals",1
7,1984,"corals",1
8,1984,"corals",1
9,1984,"corals",1
11,1984,"corals",1
14,1984,"corals",1
15,1984,"corals",1
16,1984,"corals",1
17,1984,"corals",1
18,1984,"corals",1
20,1984,"corals",1
21,1984,"corals",1
25,1984,"corals",1
37,1984,"corals",1
39,1984,"corals",1
40,1984,"corals",1
42,1984,"corals",1
44,1984,"corals",1
48,1984,"corals",1
49,1984,"corals",1
53,1984,"corals",1
61,1984,"corals",1
62,1984,"corals",1
66,1984,"corals",1
72,1984,"corals",1
73,1984,"corals",1
76,1984,"corals",1
77,1984,"corals",1
82,1984,"corals",1
102,1984,"corals",1
114,1984,"corals",1
115,1984,"corals",1
131,1984,"corals",1
132,1984,"corals",1
133,1984,"corals",1
134,1984,"corals",1
135,1984,"corals",1
137,1984,"corals",1
138,1984,"corals",1
139,1984,"corals",1
143,1984,"corals",1
147,1984,"corals",1
155,1984,"corals",1
162,1984,"corals",1
163,1984,"corals",1
166,1984,"corals",1
171,1984,"corals",1
179,1984,"corals",1
182,1984,"corals",1
186,1984,"corals",1
187,1984,"corals",1
195,1984,"corals",1
203,1984,"corals",1
206,1984,"corals",1
207,1984,"corals",1
208,1984,"corals",1
209,1984,"corals",1
210,1984,"corals",1
214,1984,"corals",1
216,1984,"corals",1
218,1984,"corals",1
220,1984,"corals",1
223,1984,"corals",1
224,1984,"corals",1
245,1984,"corals",1
248,1984,"corals",1
249,1984,"corals",1
6,1985,"corals",1
7,1985,"corals",1
8,1985,"corals",1
9,1985,"corals",1
11,1985,"corals",1
14,1985,"corals",1
15,1985,"corals",1
16,1985,"corals",1
17,1985,"corals",1
18,1985,"corals",1
20,1985,"corals",1
21,1985,"corals",1
25,1985,"corals",1
37,1985,"corals",1
39,1985,"corals",1
40,1985,"corals",1
42,1985,"corals",1
44,1985,"corals",1
48,1985,"corals",1
49,1985,"corals",1
53,1985,"corals",1
61,1985,"corals",1
62,1985,"corals",1
66,1985,"corals",1
72,1985,"corals",1
73,1985,"corals",1
76,1985,"corals",1
77,1985,"corals",1
82,1985,"corals",1
102,1985,"corals",1
114,1985,"corals",1
115,1985,"corals",1
131,1985,"corals",1
132,1985,"corals",1
133,1985,"corals",1
134,1985,"corals",1
135,1985,"corals",1
137,1985,"corals",1
138,1985,"corals",1
139,1985,"corals",1
143,1985,"corals",1
147,1985,"corals",1
155,1985,"corals",1
162,1985,"corals",1
163,1985,"corals",1
166,1985,"corals",1
171,1985,"corals",1
179,1985,"corals",1
182,1985,"corals",1
186,1985,"corals",1
187,1985,"corals",1
195,1985,"corals",1
203,1985,"corals",1
206,1985,"corals",1
207,1985,"corals",1
208,1985,"corals",1
209,1985,"corals",1
210,1985,"corals",1
214,1985,"corals",1
216,1985,"corals",1
218,1985,"corals",1
220,1985,"corals",1
223,1985,"corals",1
224,1985,"corals",1
245,1985,"corals",1
248,1985,"corals",1
249,1985,"corals",1
6,1986,"corals",1
7,1986,"corals",1
8,1986,"corals",1
9,1986,"corals",1
11,1986,"corals",1
14,1986,"corals",1
15,1986,"corals",1
16,1986,"corals",1
17,1986,"corals",1
18,1986,"corals",1
20,1986,"corals",1
21,1986,"corals",1
25,1986,"corals",1
37,1986,"corals",1
39,1986,"corals",1
40,1986,"corals",1
42,1986,"corals",1
44,1986,"corals",1
48,1986,"corals",1
49,1986,"corals",1
53,1986,"corals",1
61,1986,"corals",1
62,1986,"corals",1
66,1986,"corals",1
72,1986,"corals",1
73,1986,"corals",1
76,1986,"corals",1
77,1986,"corals",1
82,1986,"corals",1
102,1986,"corals",1
114,1986,"corals",1
115,1986,"corals",1
131,1986,"corals",1
132,1986,"corals",1
133,1986,"corals",1
134,1986,"corals",1
135,1986,"corals",1
137,1986,"corals",1
138,1986,"corals",1
139,1986,"corals",1
143,1986,"corals",1
147,1986,"corals",1
155,1986,"corals",1
162,1986,"corals",1
163,1986,"corals",1
166,1986,"corals",1
171,1986,"corals",1
179,1986,"corals",1
182,1986,"corals",1
186,1986,"corals",1
187,1986,"corals",1
195,1986,"corals",1
203,1986,"corals",1
206,1986,"corals",1
207,1986,"corals",1
208,1986,"corals",1
209,1986,"corals",1
210,1986,"corals",1
214,1986,"corals",1
216,1986,"corals",1
218,1986,"corals",1
220,1986,"corals",1
223,1986,"corals",1
224,1986,"corals",1
245,1986,"corals",1
248,1986,"corals",1
249,1986,"corals",1
6,1987,"corals",1
7,1987,"corals",1
8,1987,"corals",1
9,1987,"corals",1
11,1987,"corals",1
14,1987,"corals",1
15,1987,"corals",1
16,1987,"corals",1
17,1987,"corals",1
18,1987,"corals",1
20,1987,"corals",1
21,1987,"corals",1
25,1987,"corals",1
37,1987,"corals",1
39,1987,"corals",1
40,1987,"corals",1
42,1987,"corals",1
44,1987,"corals",1
48,1987,"corals",1
49,1987,"corals",1
53,1987,"corals",1
61,1987,"corals",1
62,1987,"corals",1
66,1987,"corals",1
72,1987,"corals",1
73,1987,"corals",1
76,1987,"corals",1
77,1987,"corals",1
82,1987,"corals",1
102,1987,"corals",1
114,1987,"corals",1
115,1987,"corals",1
131,1987,"corals",1
132,1987,"corals",1
133,1987,"corals",1
134,1987,"corals",1
135,1987,"corals",1
137,1987,"corals",1
138,1987,"corals",1
139,1987,"corals",1
143,1987,"corals",1
147,1987,"corals",1
155,1987,"corals",1
162,1987,"corals",1
163,1987,"corals",1
166,1987,"corals",1
171,1987,"corals",1
179,1987,"corals",1
182,1987,"corals",1
186,1987,"corals",1
187,1987,"corals",1
195,1987,"corals",1
203,1987,"corals",1
206,1987,"corals",1
207,1987,"corals",1
208,1987,"corals",1
209,1987,"corals",1
210,1987,"corals",1
214,1987,"corals",1
216,1987,"corals",1
218,1987,"corals",1
220,1987,"corals",1
223,1987,"corals",1
224,1987,"corals",1
245,1987,"corals",1
248,1987,"corals",1
249,1987,"corals",1
6,1988,"corals",1
7,1988,"corals",1
8,1988,"corals",1
9,1988,"corals",1
11,1988,"corals",1
14,1988,"corals",1
15,1988,"corals",1
16,1988,"corals",1
17,1988,"corals",1
18,1988,"corals",1
20,1988,"corals",1
21,1988,"corals",1
25,1988,"corals",1
37,1988,"corals",1
39,1988,"corals",1
40,1988,"corals",1
42,1988,"corals",1
44,1988,"corals",1
48,1988,"corals",1
49,1988,"corals",1
53,1988,"corals",1
61,1988,"corals",1
62,1988,"corals",1
66,1988,"corals",1
72,1988,"corals",1
73,1988,"corals",1
76,1988,"corals",1
77,1988,"corals",1
82,1988,"corals",1
102,1988,"corals",1
114,1988,"corals",1
115,1988,"corals",1
131,1988,"corals",1
132,1988,"corals",1
133,1988,"corals",1
134,1988,"corals",1
135,1988,"corals",1
137,1988,"corals",1
138,1988,"corals",1
139,1988,"corals",1
143,1988,"corals",1
147,1988,"corals",1
155,1988,"corals",1
162,1988,"corals",1
163,1988,"corals",1
166,1988,"corals",1
171,1988,"corals",1
179,1988,"corals",1
182,1988,"corals",1
186,1988,"corals",1
187,1988,"corals",1
195,1988,"corals",1
203,1988,"corals",1
206,1988,"corals",1
207,1988,"corals",1
208,1988,"corals",1
209,1988,"corals",1
210,1988,"corals",1
214,1988,"corals",1
216,1988,"corals",1
218,1988,"corals",1
220,1988,"corals",1
223,1988,"corals",1
224,1988,"corals",1
245,1988,"corals",1
248,1988,"corals",1
249,1988,"corals",1
6,1989,"corals",1
7,1989,"corals",1
8,1989,"corals",1
9,1989,"corals",1
11,1989,"corals",1
14,1989,"corals",1
15,1989,"corals",1
16,1989,"corals",1
17,1989,"corals",1
18,1989,"corals",1
20,1989,"corals",1
21,1989,"corals",1
25,1989,"corals",1
37,1989,"corals",1
39,1989,"corals",1
40,1989,"corals",1
42,1989,"corals",1
44,1989,"corals",1
48,1989,"corals",1
49,1989,"corals",1
53,1989,"corals",1
61,1989,"corals",1
62,1989,"corals",1
66,1989,"corals",1
72,1989,"corals",1
73,1989,"corals",1
76,1989,"corals",1
77,1989,"corals",1
82,1989,"corals",1
102,1989,"corals",1
114,1989,"corals",1
115,1989,"corals",1
131,1989,"corals",1
132,1989,"corals",1
133,1989,"corals",1
134,1989,"corals",1
135,1989,"corals",1
137,1989,"corals",1
138,1989,"corals",1
139,1989,"corals",1
143,1989,"corals",1
147,1989,"corals",1
155,1989,"corals",1
162,1989,"corals",1
163,1989,"corals",1
166,1989,"corals",1
171,1989,"corals",1
179,1989,"corals",1
182,1989,"corals",1
186,1989,"corals",1
187,1989,"corals",1
195,1989,"corals",1
203,1989,"corals",1
206,1989,"corals",1
207,1989,"corals",1
208,1989,"corals",1
209,1989,"corals",1
210,1989,"corals",1
214,1989,"corals",1
216,1989,"corals",1
218,1989,"corals",1
220,1989,"corals",1
223,1989,"corals",1
224,1989,"corals",1
245,1989,"corals",1
248,1989,"corals",1
249,1989,"corals",1
6,1990,"corals",1
7,1990,"corals",1
8,1990,"corals",1
9,1990,"corals",1
11,1990,"corals",1
14,1990,"corals",1
15,1990,"corals",1
16,1990,"corals",1
17,1990,"corals",1
18,1990,"corals",1
20,1990,"corals",1
21,1990,"corals",1
25,1990,"corals",1
37,1990,"corals",1
39,1990,"corals",1
40,1990,"corals",1
42,1990,"corals",1
44,1990,"corals",1
48,1990,"corals",1
49,1990,"corals",1
53,1990,"corals",1
61,1990,"corals",1
62,1990,"corals",1
66,1990,"corals",1
72,1990,"corals",1
73,1990,"corals",1
76,1990,"corals",1
77,1990,"corals",1
82,1990,"corals",1
102,1990,"corals",1
114,1990,"corals",1
115,1990,"corals",1
131,1990,"corals",1
132,1990,"corals",1
133,1990,"corals",1
134,1990,"corals",1
135,1990,"corals",1
137,1990,"corals",1
138,1990,"corals",1
139,1990,"corals",1
143,1990,"corals",1
147,1990,"corals",1
155,1990,"corals",1
162,1990,"corals",1
163,1990,"corals",1
166,1990,"corals",1
171,1990,"corals",1
179,1990,"corals",1
182,1990,"corals",1
186,1990,"corals",1
187,1990,"corals",1
195,1990,"corals",1
203,1990,"corals",1
206,1990,"corals",1
207,1990,"corals",1
208,1990,"corals",1
209,1990,"corals",1
210,1990,"corals",1
214,1990,"corals",1
216,1990,"corals",1
218,1990,"corals",1
220,1990,"corals",1
223,1990,"corals",1
224,1990,"corals",1
245,1990,"corals",1
248,1990,"corals",1
249,1990,"corals",1
6,1991,"corals",1
7,1991,"corals",1
8,1991,"corals",1
9,1991,"corals",1
11,1991,"corals",1
14,1991,"corals",1
15,1991,"corals",1
16,1991,"corals",1
17,1991,"corals",1
18,1991,"corals",1
20,1991,"corals",1
21,1991,"corals",1
25,1991,"corals",1
37,1991,"corals",1
39,1991,"corals",1
40,1991,"corals",1
42,1991,"corals",1
44,1991,"corals",1
48,1991,"corals",1
49,1991,"corals",1
53,1991,"corals",1
61,1991,"corals",1
62,1991,"corals",1
66,1991,"corals",1
72,1991,"corals",1
73,1991,"corals",1
76,1991,"corals",1
77,1991,"corals",1
82,1991,"corals",1
102,1991,"corals",1
114,1991,"corals",1
115,1991,"corals",1
131,1991,"corals",1
132,1991,"corals",1
133,1991,"corals",1
134,1991,"corals",1
135,1991,"corals",1
137,1991,"corals",1
138,1991,"corals",1
139,1991,"corals",1
143,1991,"corals",1
147,1991,"corals",1
155,1991,"corals",1
162,1991,"corals",1
163,1991,"corals",1
166,1991,"corals",1
171,1991,"corals",1
179,1991,"corals",1
182,1991,"corals",1
186,1991,"corals",1
187,1991,"corals",1
195,1991,"corals",1
203,1991,"corals",1
206,1991,"corals",1
207,1991,"corals",1
208,1991,"corals",1
209,1991,"corals",1
210,1991,"corals",1
214,1991,"corals",1
216,1991,"corals",1
218,1991,"corals",1
220,1991,"corals",1
223,1991,"corals",1
224,1991,"corals",1
245,1991,"corals",1
248,1991,"corals",1
249,1991,"corals",1
6,1992,"corals",1
7,1992,"corals",1
8,1992,"corals",1
9,1992,"corals",1
11,1992,"corals",1
14,1992,"corals",1
15,1992,"corals",1
16,1992,"corals",1
17,1992,"corals",1
18,1992,"corals",1
20,1992,"corals",1
21,1992,"corals",1
25,1992,"corals",1
37,1992,"corals",1
39,1992,"corals",1
40,1992,"corals",1
42,1992,"corals",1
44,1992,"corals",1
48,1992,"corals",1
49,1992,"corals",1
53,1992,"corals",1
61,1992,"corals",1
62,1992,"corals",1
66,1992,"corals",1
72,1992,"corals",1
73,1992,"corals",1
76,1992,"corals",1
77,1992,"corals",1
82,1992,"corals",1
102,1992,"corals",1
114,1992,"corals",1
115,1992,"corals",1
131,1992,"corals",1
132,1992,"corals",1
133,1992,"corals",1
134,1992,"corals",1
135,1992,"corals",1
137,1992,"corals",1
138,1992,"corals",1
139,1992,"corals",1
143,1992,"corals",1
147,1992,"corals",1
155,1992,"corals",1
162,1992,"corals",1
163,1992,"corals",1
166,1992,"corals",1
171,1992,"corals",1
179,1992,"corals",1
182,1992,"corals",1
186,1992,"corals",1
187,1992,"corals",1
195,1992,"corals",1
203,1992,"corals",1
206,1992,"corals",1
207,1992,"corals",1
208,1992,"corals",1
209,1992,"corals",1
210,1992,"corals",1
214,1992,"corals",1
216,1992,"corals",1
218,1992,"corals",1
220,1992,"corals",1
223,1992,"corals",1
224,1992,"corals",1
245,1992,"corals",1
248,1992,"corals",1
249,1992,"corals",1
6,1993,"corals",1
7,1993,"corals",1
8,1993,"corals",1
9,1993,"corals",1
11,1993,"corals",1
14,1993,"corals",1
15,1993,"corals",1
16,1993,"corals",1
17,1993,"corals",1
18,1993,"corals",1
20,1993,"corals",1
21,1993,"corals",1
25,1993,"corals",1
37,1993,"corals",1
39,1993,"corals",1
40,1993,"corals",1
42,1993,"corals",1
44,1993,"corals",1
48,1993,"corals",1
49,1993,"corals",1
53,1993,"corals",1
61,1993,"corals",1
62,1993,"corals",1
66,1993,"corals",1
72,1993,"corals",1
73,1993,"corals",1
76,1993,"corals",1
77,1993,"corals",1
82,1993,"corals",1
102,1993,"corals",1
114,1993,"corals",1
115,1993,"corals",1
131,1993,"corals",1
132,1993,"corals",1
133,1993,"corals",1
134,1993,"corals",1
135,1993,"corals",1
137,1993,"corals",1
138,1993,"corals",1
139,1993,"corals",1
143,1993,"corals",1
147,1993,"corals",1
155,1993,"corals",1
162,1993,"corals",1
163,1993,"corals",1
166,1993,"corals",1
171,1993,"corals",1
179,1993,"corals",1
182,1993,"corals",1
186,1993,"corals",1
187,1993,"corals",1
195,1993,"corals",1
203,1993,"corals",1
206,1993,"corals",1
207,1993,"corals",1
208,1993,"corals",1
209,1993,"corals",1
210,1993,"corals",1
214,1993,"corals",1
216,1993,"corals",1
218,1993,"corals",1
220,1993,"corals",1
