rgn_id,taxa_code,year,sust_coeff
139,Elkhorn sea moss_18,2022,0.67
164,Elkhorn sea moss_27,2022,0.67
171,Elkhorn sea moss_24,2022,0.67
202,Elkhorn sea moss_20,2022,0.67
205,Elkhorn sea moss_25,2022,0.67
206,Elkhorn sea moss_21,2022,0.67
207,Elkhorn sea moss_19,2022,0.67
7,Elkhorn sea moss_22,2023,0.67
15,Elkhorn sea moss_17,2023,0.67
17,Elkhorn sea moss_26,2023,0.67
41,Elkhorn sea moss_23,2023,0.67
119,Elkhorn sea moss_29,2023,0.67
127,Elkhorn sea moss_30,2023,0.67
137,Elkhorn sea moss_28,2023,0.67
139,Elkhorn sea moss_18,2023,0.67
164,Elkhorn sea moss_27,2023,0.67
171,Elkhorn sea moss_24,2023,0.67
202,Elkhorn sea moss_20,2023,0.67
205,Elkhorn sea moss_25,2023,0.67
206,Elkhorn sea moss_21,2023,0.67
207,Elkhorn sea moss_19,2023,0.67
20,Fragile codium_31,2005,0.67
20,Fragile codium_31,2006,0.67
20,Fragile codium_31,2007,0.67
20,Fragile codium_31,2008,0.67
20,Fragile codium_31,2009,0.67
20,Fragile codium_31,2010,0.67
20,Fragile codium_31,2011,0.67
20,Fragile codium_31,2012,0.67
20,Fragile codium_31,2013,0.67
20,Fragile codium_31,2014,0.67
20,Fragile codium_31,2015,0.67
20,Fragile codium_31,2016,0.67
20,Fragile codium_31,2017,0.67
20,Fragile codium_31,2018,0.67
20,Fragile codium_31,2019,0.67
20,Fragile codium_31,2020,0.67
20,Fragile codium_31,2021,0.67
20,Fragile codium_31,2022,0.67
20,Fragile codium_31,2023,0.67
21,Gelidium seaweeds_32,1989,0.67
21,Gelidium seaweeds_32,1990,0.67
21,Gelidium seaweeds_32,1991,0.67
21,Gelidium seaweeds_32,1992,0.67
21,Gelidium seaweeds_32,1993,0.67
21,Gelidium seaweeds_32,1994,0.67
21,Gelidium seaweeds_32,1995,0.67
21,Gelidium seaweeds_32,1996,0.67
21,Gelidium seaweeds_32,1997,0.67
21,Gelidium seaweeds_32,1998,0.67
21,Gelidium seaweeds_32,1999,0.67
21,Gelidium seaweeds_32,2000,0.67
21,Gelidium seaweeds_32,2001,0.67
21,Gelidium seaweeds_32,2002,0.67
21,Gelidium seaweeds_32,2003,0.67
21,Gelidium seaweeds_32,2004,0.67
21,Gelidium seaweeds_32,2005,0.67
21,Gelidium seaweeds_32,2006,0.67
21,Gelidium seaweeds_32,2007,0.67
21,Gelidium seaweeds_32,2008,0.67
21,Gelidium seaweeds_32,2009,0.67
21,Gelidium seaweeds_32,2010,0.67
21,Gelidium seaweeds_32,2011,0.67
21,Gelidium seaweeds_32,2012,0.67
21,Gelidium seaweeds_32,2013,0.67
21,Gelidium seaweeds_32,2014,0.67
21,Gelidium seaweeds_32,2015,0.67
21,Gelidium seaweeds_32,2016,0.67
21,Gelidium seaweeds_32,2017,0.67
21,Gelidium seaweeds_32,2018,0.67
21,Gelidium seaweeds_32,2019,0.67
21,Gelidium seaweeds_32,2020,0.67
21,Gelidium seaweeds_32,2021,0.67
21,Gelidium seaweeds_32,2022,0.67
21,Gelidium seaweeds_32,2023,0.67
224,Giant kelp_33,2008,0.67
224,Giant kelp_33,2009,0.67
224,Giant kelp_33,2010,0.67
224,Giant kelp_33,2011,0.67
138,Giant kelp_34,2012,0.67
224,Giant kelp_33,2012,0.67
138,Giant kelp_34,2013,0.67
224,Giant kelp_33,2013,0.67
138,Giant kelp_34,2014,0.67
224,Giant kelp_33,2014,0.67
138,Giant kelp_34,2015,0.67
224,Giant kelp_33,2015,0.67
138,Giant kelp_34,2016,0.67
224,Giant kelp_33,2016,0.67
138,Giant kelp_34,2017,0.67
224,Giant kelp_33,2017,0.67
138,Giant kelp_34,2018,0.67
224,Giant kelp_33,2018,0.67
138,Giant kelp_34,2019,0.67
224,Giant kelp_33,2019,0.67
138,Giant kelp_34,2020,0.67
224,Giant kelp_33,2020,0.67
138,Giant kelp_34,2021,0.67
224,Giant kelp_33,2021,0.67
138,Giant kelp_34,2022,0.67
224,Giant kelp_33,2022,0.67
138,Giant kelp_34,2023,0.67
224,Giant kelp_33,2023,0.67
207,Gracilaria seaweeds_35,1950,0.67
207,Gracilaria seaweeds_35,1951,0.67
207,Gracilaria seaweeds_35,1952,0.67
207,Gracilaria seaweeds_35,1953,0.67
207,Gracilaria seaweeds_35,1954,0.67
207,Gracilaria seaweeds_35,1955,0.67
207,Gracilaria seaweeds_35,1956,0.67
207,Gracilaria seaweeds_35,1957,0.67
207,Gracilaria seaweeds_35,1958,0.67
207,Gracilaria seaweeds_35,1959,0.67
207,Gracilaria seaweeds_35,1960,0.67
207,Gracilaria seaweeds_35,1961,0.67
207,Gracilaria seaweeds_35,1962,0.67
207,Gracilaria seaweeds_35,1963,0.67
207,Gracilaria seaweeds_35,1964,0.67
21,Gracilaria seaweeds_36,1965,0.67
207,Gracilaria seaweeds_35,1965,0.67
21,Gracilaria seaweeds_36,1966,0.67
207,Gracilaria seaweeds_35,1966,0.67
21,Gracilaria seaweeds_36,1967,0.67
207,Gracilaria seaweeds_35,1967,0.67
21,Gracilaria seaweeds_36,1968,0.67
207,Gracilaria seaweeds_35,1968,0.67
21,Gracilaria seaweeds_36,1969,0.67
207,Gracilaria seaweeds_35,1969,0.67
21,Gracilaria seaweeds_36,1970,0.67
207,Gracilaria seaweeds_35,1970,0.67
224,Gracilaria seaweeds_37,1970,0.67
21,Gracilaria seaweeds_36,1971,0.67
207,Gracilaria seaweeds_35,1971,0.67
224,Gracilaria seaweeds_37,1971,0.67
21,Gracilaria seaweeds_36,1972,0.67
207,Gracilaria seaweeds_35,1972,0.67
224,Gracilaria seaweeds_37,1972,0.67
21,Gracilaria seaweeds_36,1973,0.67
207,Gracilaria seaweeds_35,1973,0.67
224,Gracilaria seaweeds_37,1973,0.67
21,Gracilaria seaweeds_36,1974,0.67
207,Gracilaria seaweeds_35,1974,0.67
224,Gracilaria seaweeds_37,1974,0.67
21,Gracilaria seaweeds_36,1975,0.67
207,Gracilaria seaweeds_35,1975,0.67
224,Gracilaria seaweeds_37,1975,0.67
21,Gracilaria seaweeds_36,1976,0.67
207,Gracilaria seaweeds_35,1976,0.67
224,Gracilaria seaweeds_37,1976,0.67
21,Gracilaria seaweeds_36,1977,0.67
207,Gracilaria seaweeds_35,1977,0.67
224,Gracilaria seaweeds_37,1977,0.67
21,Gracilaria seaweeds_36,1978,0.67
207,Gracilaria seaweeds_35,1978,0.67
224,Gracilaria seaweeds_37,1978,0.67
21,Gracilaria seaweeds_36,1979,0.67
207,Gracilaria seaweeds_35,1979,0.67
224,Gracilaria seaweeds_37,1979,0.67
21,Gracilaria seaweeds_36,1980,0.67
207,Gracilaria seaweeds_35,1980,0.67
224,Gracilaria seaweeds_37,1980,0.67
21,Gracilaria seaweeds_36,1981,0.67
207,Gracilaria seaweeds_35,1981,0.67
224,Gracilaria seaweeds_37,1981,0.67
21,Gracilaria seaweeds_36,1982,0.67
207,Gracilaria seaweeds_35,1982,0.67
224,Gracilaria seaweeds_37,1982,0.67
21,Gracilaria seaweeds_36,1983,0.67
207,Gracilaria seaweeds_35,1983,0.67
224,Gracilaria seaweeds_37,1983,0.67
21,Gracilaria seaweeds_36,1984,0.67
207,Gracilaria seaweeds_35,1984,0.67
224,Gracilaria seaweeds_37,1984,0.67
21,Gracilaria seaweeds_36,1985,0.67
122,Gracilaria seaweeds_38,1985,0.67
207,Gracilaria seaweeds_35,1985,0.67
224,Gracilaria seaweeds_37,1985,0.67
21,Gracilaria seaweeds_36,1986,0.67
122,Gracilaria seaweeds_38,1986,0.67
207,Gracilaria seaweeds_35,1986,0.67
224,Gracilaria seaweeds_37,1986,0.67
21,Gracilaria seaweeds_36,1987,0.67
122,Gracilaria seaweeds_38,1987,0.67
207,Gracilaria seaweeds_35,1987,0.67
224,Gracilaria seaweeds_37,1987,0.67
21,Gracilaria seaweeds_36,1988,0.67
122,Gracilaria seaweeds_38,1988,0.67
207,Gracilaria seaweeds_35,1988,0.67
224,Gracilaria seaweeds_37,1988,0.67
21,Gracilaria seaweeds_36,1989,0.67
122,Gracilaria seaweeds_38,1989,0.67
207,Gracilaria seaweeds_35,1989,0.67
224,Gracilaria seaweeds_37,1989,0.67
21,Gracilaria seaweeds_36,1990,0.67
122,Gracilaria seaweeds_38,1990,0.67
207,Gracilaria seaweeds_35,1990,0.67
224,Gracilaria seaweeds_37,1990,0.67
21,Gracilaria seaweeds_36,1991,0.67
122,Gracilaria seaweeds_38,1991,0.67
207,Gracilaria seaweeds_35,1991,0.67
224,Gracilaria seaweeds_37,1991,0.67
21,Gracilaria seaweeds_36,1992,0.67
122,Gracilaria seaweeds_38,1992,0.67
207,Gracilaria seaweeds_35,1992,0.67
224,Gracilaria seaweeds_37,1992,0.67
21,Gracilaria seaweeds_36,1993,0.67
101,Gracilaria seaweeds_39,1993,0.67
122,Gracilaria seaweeds_38,1993,0.67
207,Gracilaria seaweeds_35,1993,0.67
224,Gracilaria seaweeds_37,1993,0.67
21,Gracilaria seaweeds_36,1994,0.67
101,Gracilaria seaweeds_39,1994,0.67
122,Gracilaria seaweeds_38,1994,0.67
207,Gracilaria seaweeds_35,1994,0.67
224,Gracilaria seaweeds_37,1994,0.67
21,Gracilaria seaweeds_36,1995,0.67
101,Gracilaria seaweeds_39,1995,0.67
102,Gracilaria seaweeds_40,1995,0.67
122,Gracilaria seaweeds_38,1995,0.67
138,Gracilaria seaweeds_41,1995,0.67
207,Gracilaria seaweeds_35,1995,0.67
224,Gracilaria seaweeds_37,1995,0.67
21,Gracilaria seaweeds_36,1996,0.67
101,Gracilaria seaweeds_39,1996,0.67
102,Gracilaria seaweeds_40,1996,0.67
122,Gracilaria seaweeds_38,1996,0.67
138,Gracilaria seaweeds_41,1996,0.67
207,Gracilaria seaweeds_35,1996,0.67
224,Gracilaria seaweeds_37,1996,0.67
21,Gracilaria seaweeds_36,1997,0.67
101,Gracilaria seaweeds_39,1997,0.67
102,Gracilaria seaweeds_40,1997,0.67
122,Gracilaria seaweeds_38,1997,0.67
138,Gracilaria seaweeds_41,1997,0.67
207,Gracilaria seaweeds_35,1997,0.67
224,Gracilaria seaweeds_37,1997,0.67
21,Gracilaria seaweeds_36,1998,0.67
101,Gracilaria seaweeds_39,1998,0.67
102,Gracilaria seaweeds_40,1998,0.67
122,Gracilaria seaweeds_38,1998,0.67
138,Gracilaria seaweeds_41,1998,0.67
207,Gracilaria seaweeds_35,1998,0.67
224,Gracilaria seaweeds_37,1998,0.67
21,Gracilaria seaweeds_36,1999,0.67
101,Gracilaria seaweeds_39,1999,0.67
102,Gracilaria seaweeds_40,1999,0.67
122,Gracilaria seaweeds_38,1999,0.67
138,Gracilaria seaweeds_41,1999,0.67
207,Gracilaria seaweeds_35,1999,0.67
224,Gracilaria seaweeds_37,1999,0.67
21,Gracilaria seaweeds_36,2000,0.67
101,Gracilaria seaweeds_39,2000,0.67
102,Gracilaria seaweeds_40,2000,0.67
122,Gracilaria seaweeds_38,2000,0.67
138,Gracilaria seaweeds_41,2000,0.67
207,Gracilaria seaweeds_35,2000,0.67
224,Gracilaria seaweeds_37,2000,0.67
21,Gracilaria seaweeds_36,2001,0.67
101,Gracilaria seaweeds_39,2001,0.67
102,Gracilaria seaweeds_40,2001,0.67
122,Gracilaria seaweeds_38,2001,0.67
138,Gracilaria seaweeds_41,2001,0.67
207,Gracilaria seaweeds_35,2001,0.67
224,Gracilaria seaweeds_37,2001,0.67
15,Gracilaria seaweeds_42,2002,0.67
21,Gracilaria seaweeds_36,2002,0.67
101,Gracilaria seaweeds_39,2002,0.67
102,Gracilaria seaweeds_40,2002,0.67
122,Gracilaria seaweeds_38,2002,0.67
138,Gracilaria seaweeds_41,2002,0.67
207,Gracilaria seaweeds_35,2002,0.67
224,Gracilaria seaweeds_37,2002,0.67
15,Gracilaria seaweeds_42,2003,0.67
21,Gracilaria seaweeds_36,2003,0.67
101,Gracilaria seaweeds_39,2003,0.67
102,Gracilaria seaweeds_40,2003,0.67
122,Gracilaria seaweeds_38,2003,0.67
138,Gracilaria seaweeds_41,2003,0.67
207,Gracilaria seaweeds_35,2003,0.67
209,Gracilaria seaweeds_43,2003,0.67
224,Gracilaria seaweeds_37,2003,0.67
15,Gracilaria seaweeds_42,2004,0.67
21,Gracilaria seaweeds_36,2004,0.67
101,Gracilaria seaweeds_39,2004,0.67
102,Gracilaria seaweeds_40,2004,0.67
122,Gracilaria seaweeds_38,2004,0.67
138,Gracilaria seaweeds_41,2004,0.67
207,Gracilaria seaweeds_35,2004,0.67
209,Gracilaria seaweeds_43,2004,0.67
224,Gracilaria seaweeds_37,2004,0.67
15,Gracilaria seaweeds_42,2005,0.67
21,Gracilaria seaweeds_36,2005,0.67
101,Gracilaria seaweeds_39,2005,0.67
102,Gracilaria seaweeds_40,2005,0.67
122,Gracilaria seaweeds_38,2005,0.67
138,Gracilaria seaweeds_41,2005,0.67
207,Gracilaria seaweeds_35,2005,0.67
209,Gracilaria seaweeds_43,2005,0.67
224,Gracilaria seaweeds_37,2005,0.67
15,Gracilaria seaweeds_42,2006,0.67
21,Gracilaria seaweeds_36,2006,0.67
101,Gracilaria seaweeds_39,2006,0.67
102,Gracilaria seaweeds_40,2006,0.67
122,Gracilaria seaweeds_38,2006,0.67
138,Gracilaria seaweeds_41,2006,0.67
207,Gracilaria seaweeds_35,2006,0.67
209,Gracilaria seaweeds_43,2006,0.67
224,Gracilaria seaweeds_37,2006,0.67
15,Gracilaria seaweeds_42,2007,0.67
21,Gracilaria seaweeds_36,2007,0.67
101,Gracilaria seaweeds_39,2007,0.67
102,Gracilaria seaweeds_40,2007,0.67
122,Gracilaria seaweeds_38,2007,0.67
138,Gracilaria seaweeds_41,2007,0.67
207,Gracilaria seaweeds_35,2007,0.67
209,Gracilaria seaweeds_43,2007,0.67
224,Gracilaria seaweeds_37,2007,0.67
15,Gracilaria seaweeds_42,2008,0.67
21,Gracilaria seaweeds_36,2008,0.67
101,Gracilaria seaweeds_39,2008,0.67
102,Gracilaria seaweeds_40,2008,0.67
122,Gracilaria seaweeds_38,2008,0.67
138,Gracilaria seaweeds_41,2008,0.67
171,Gracilaria seaweeds_44,2008,0.67
207,Gracilaria seaweeds_35,2008,0.67
209,Gracilaria seaweeds_43,2008,0.67
224,Gracilaria seaweeds_37,2008,0.67
15,Gracilaria seaweeds_42,2009,0.67
21,Gracilaria seaweeds_36,2009,0.67
101,Gracilaria seaweeds_39,2009,0.67
102,Gracilaria seaweeds_40,2009,0.67
122,Gracilaria seaweeds_38,2009,0.67
138,Gracilaria seaweeds_41,2009,0.67
171,Gracilaria seaweeds_44,2009,0.67
207,Gracilaria seaweeds_35,2009,0.67
209,Gracilaria seaweeds_43,2009,0.67
224,Gracilaria seaweeds_37,2009,0.67
15,Gracilaria seaweeds_42,2010,0.67
21,Gracilaria seaweeds_36,2010,0.67
101,Gracilaria seaweeds_39,2010,0.67
102,Gracilaria seaweeds_40,2010,0.67
122,Gracilaria seaweeds_38,2010,0.67
138,Gracilaria seaweeds_41,2010,0.67
171,Gracilaria seaweeds_44,2010,0.67
207,Gracilaria seaweeds_35,2010,0.67
209,Gracilaria seaweeds_43,2010,0.67
224,Gracilaria seaweeds_37,2010,0.67
15,Gracilaria seaweeds_42,2011,0.67
21,Gracilaria seaweeds_36,2011,0.67
101,Gracilaria seaweeds_39,2011,0.67
102,Gracilaria seaweeds_40,2011,0.67
122,Gracilaria seaweeds_38,2011,0.67
138,Gracilaria seaweeds_41,2011,0.67
171,Gracilaria seaweeds_44,2011,0.67
207,Gracilaria seaweeds_35,2011,0.67
209,Gracilaria seaweeds_43,2011,0.67
224,Gracilaria seaweeds_37,2011,0.67
15,Gracilaria seaweeds_42,2012,0.67
21,Gracilaria seaweeds_36,2012,0.67
101,Gracilaria seaweeds_39,2012,0.67
102,Gracilaria seaweeds_40,2012,0.67
122,Gracilaria seaweeds_38,2012,0.67
138,Gracilaria seaweeds_41,2012,0.67
171,Gracilaria seaweeds_44,2012,0.67
207,Gracilaria seaweeds_35,2012,0.67
209,Gracilaria seaweeds_43,2012,0.67
224,Gracilaria seaweeds_37,2012,0.67
15,Gracilaria seaweeds_42,2013,0.67
21,Gracilaria seaweeds_36,2013,0.67
101,Gracilaria seaweeds_39,2013,0.67
102,Gracilaria seaweeds_40,2013,0.67
122,Gracilaria seaweeds_38,2013,0.67
138,Gracilaria seaweeds_41,2013,0.67
171,Gracilaria seaweeds_44,2013,0.67
207,Gracilaria seaweeds_35,2013,0.67
209,Gracilaria seaweeds_43,2013,0.67
224,Gracilaria seaweeds_37,2013,0.67
15,Gracilaria seaweeds_42,2014,0.67
21,Gracilaria seaweeds_36,2014,0.67
101,Gracilaria seaweeds_39,2014,0.67
102,Gracilaria seaweeds_40,2014,0.67
122,Gracilaria seaweeds_38,2014,0.67
138,Gracilaria seaweeds_41,2014,0.67
171,Gracilaria seaweeds_44,2014,0.67
207,Gracilaria seaweeds_35,2014,0.67
209,Gracilaria seaweeds_43,2014,0.67
224,Gracilaria seaweeds_37,2014,0.67
15,Gracilaria seaweeds_42,2015,0.67
21,Gracilaria seaweeds_36,2015,0.67
101,Gracilaria seaweeds_39,2015,0.67
102,Gracilaria seaweeds_40,2015,0.67
122,Gracilaria seaweeds_38,2015,0.67
138,Gracilaria seaweeds_41,2015,0.67
171,Gracilaria seaweeds_44,2015,0.67
207,Gracilaria seaweeds_35,2015,0.67
209,Gracilaria seaweeds_43,2015,0.67
224,Gracilaria seaweeds_37,2015,0.67
15,Gracilaria seaweeds_42,2016,0.67
21,Gracilaria seaweeds_36,2016,0.67
101,Gracilaria seaweeds_39,2016,0.67
102,Gracilaria seaweeds_40,2016,0.67
122,Gracilaria seaweeds_38,2016,0.67
138,Gracilaria seaweeds_41,2016,0.67
171,Gracilaria seaweeds_44,2016,0.67
182,Gracilaria seaweeds_45,2016,0.67
207,Gracilaria seaweeds_35,2016,0.67
209,Gracilaria seaweeds_43,2016,0.67
224,Gracilaria seaweeds_37,2016,0.67
15,Gracilaria seaweeds_42,2017,0.67
20,Gracilaria seaweeds_46,2017,0.67
21,Gracilaria seaweeds_36,2017,0.67
101,Gracilaria seaweeds_39,2017,0.67
102,Gracilaria seaweeds_40,2017,0.67
122,Gracilaria seaweeds_38,2017,0.67
138,Gracilaria seaweeds_41,2017,0.67
171,Gracilaria seaweeds_44,2017,0.67
182,Gracilaria seaweeds_45,2017,0.67
207,Gracilaria seaweeds_35,2017,0.67
209,Gracilaria seaweeds_43,2017,0.67
224,Gracilaria seaweeds_37,2017,0.67
15,Gracilaria seaweeds_42,2018,0.67
20,Gracilaria seaweeds_46,2018,0.67
21,Gracilaria seaweeds_36,2018,0.67
101,Gracilaria seaweeds_39,2018,0.67
102,Gracilaria seaweeds_40,2018,0.67
122,Gracilaria seaweeds_38,2018,0.67
138,Gracilaria seaweeds_41,2018,0.67
171,Gracilaria seaweeds_44,2018,0.67
182,Gracilaria seaweeds_45,2018,0.67
207,Gracilaria seaweeds_35,2018,0.67
209,Gracilaria seaweeds_43,2018,0.67
224,Gracilaria seaweeds_37,2018,0.67
15,Gracilaria seaweeds_42,2019,0.67
20,Gracilaria seaweeds_46,2019,0.67
21,Gracilaria seaweeds_36,2019,0.67
101,Gracilaria seaweeds_39,2019,0.67
102,Gracilaria seaweeds_40,2019,0.67
122,Gracilaria seaweeds_38,2019,0.67
138,Gracilaria seaweeds_41,2019,0.67
171,Gracilaria seaweeds_44,2019,0.67
182,Gracilaria seaweeds_45,2019,0.67
207,Gracilaria seaweeds_35,2019,0.67
209,Gracilaria seaweeds_43,2019,0.67
224,Gracilaria seaweeds_37,2019,0.67
15,Gracilaria seaweeds_42,2020,0.67
20,Gracilaria seaweeds_46,2020,0.67
21,Gracilaria seaweeds_36,2020,0.67
101,Gracilaria seaweeds_39,2020,0.67
102,Gracilaria seaweeds_40,2020,0.67
122,Gracilaria seaweeds_38,2020,0.67
138,Gracilaria seaweeds_41,2020,0.67
171,Gracilaria seaweeds_44,2020,0.67
182,Gracilaria seaweeds_45,2020,0.67
207,Gracilaria seaweeds_35,2020,0.67
209,Gracilaria seaweeds_43,2020,0.67
224,Gracilaria seaweeds_37,2020,0.67
15,Gracilaria seaweeds_42,2021,0.67
20,Gracilaria seaweeds_46,2021,0.67
21,Gracilaria seaweeds_36,2021,0.67
101,Gracilaria seaweeds_39,2021,0.67
102,Gracilaria seaweeds_40,2021,0.67
122,Gracilaria seaweeds_38,2021,0.67
138,Gracilaria seaweeds_41,2021,0.67
171,Gracilaria seaweeds_44,2021,0.67
182,Gracilaria seaweeds_45,2021,0.67
207,Gracilaria seaweeds_35,2021,0.67
209,Gracilaria seaweeds_43,2021,0.67
224,Gracilaria seaweeds_37,2021,0.67
15,Gracilaria seaweeds_42,2022,0.67
20,Gracilaria seaweeds_46,2022,0.67
21,Gracilaria seaweeds_36,2022,0.67
101,Gracilaria seaweeds_39,2022,0.67
102,Gracilaria seaweeds_40,2022,0.67
122,Gracilaria seaweeds_38,2022,0.67
138,Gracilaria seaweeds_41,2022,0.67
171,Gracilaria seaweeds_44,2022,0.67
182,Gracilaria seaweeds_45,2022,0.67
207,Gracilaria seaweeds_35,2022,0.67
209,Gracilaria seaweeds_43,2022,0.67
224,Gracilaria seaweeds_37,2022,0.67
15,Gracilaria seaweeds_42,2023,0.67
20,Gracilaria seaweeds_46,2023,0.67
21,Gracilaria seaweeds_36,2023,0.67
101,Gracilaria seaweeds_39,2023,0.67
102,Gracilaria seaweeds_40,2023,0.67
122,Gracilaria seaweeds_38,2023,0.67
138,Gracilaria seaweeds_41,2023,0.67
171,Gracilaria seaweeds_44,2023,0.67
182,Gracilaria seaweeds_45,2023,0.67
207,Gracilaria seaweeds_35,2023,0.67
209,Gracilaria seaweeds_43,2023,0.67
224,Gracilaria seaweeds_37,2023,0.67
20,Green laver_47,1974,0.67
20,Green laver_47,1975,0.67
20,Green laver_47,1976,0.67
20,Green laver_47,1977,0.67
20,Green laver_47,1978,0.67
20,Green laver_47,1979,0.67
20,Green laver_47,1980,0.67
20,Green laver_47,1981,0.67
20,Green laver_47,1982,0.67
20,Green laver_47,1983,0.67
20,Green laver_47,1984,0.67
20,Green laver_47,1985,0.67
20,Green laver_47,1986,0.67
20,Green laver_47,1987,0.67
20,Green laver_47,1988,0.67
20,Green laver_47,1989,0.67
20,Green laver_47,1990,0.67
20,Green laver_47,1991,0.67
20,Green laver_47,1992,0.67
20,Green laver_47,1993,0.67
20,Green laver_47,1994,0.67
20,Green laver_47,1995,0.67
20,Green laver_47,1996,0.67
20,Green laver_47,1997,0.67
20,Green laver_47,1998,0.67
20,Green laver_47,1999,0.67
20,Green laver_47,2000,0.67
20,Green laver_47,2001,0.67
20,Green laver_47,2002,0.67
20,Green laver_47,2003,0.67
20,Green laver_47,2004,0.67
20,Green laver_47,2005,0.67
20,Green laver_47,2006,0.67
20,Green laver_47,2007,0.67
20,Green laver_47,2008,0.67
20,Green laver_47,2009,0.67
20,Green laver_47,2010,0.67
20,Green laver_47,2011,0.67
20,Green laver_47,2012,0.67
20,Green laver_47,2013,0.67
20,Green laver_47,2014,0.67
20,Green laver_47,2015,0.67
20,Green laver_47,2016,0.67
20,Green laver_47,2017,0.67
20,Green laver_47,2018,0.67
20,Green laver_47,2019,0.67
20,Green laver_47,2020,0.67
20,Green laver_47,2021,0.67
20,Green laver_47,2022,0.67
20,Green laver_47,2023,0.67
179,Harpoon seaweeds_48,1996,0.67
179,Harpoon seaweeds_48,1997,0.67
179,Harpoon seaweeds_48,1998,0.67
179,Harpoon seaweeds_48,1999,0.67
179,Harpoon seaweeds_48,2000,0.67
179,Harpoon seaweeds_48,2001,0.67
179,Harpoon seaweeds_48,2002,0.67
179,Harpoon seaweeds_48,2003,0.67
179,Harpoon seaweeds_48,2004,0.67
179,Harpoon seaweeds_48,2005,0.67
179,Harpoon seaweeds_48,2006,0.67
179,Harpoon seaweeds_48,2007,0.67
179,Harpoon seaweeds_48,2008,0.67
179,Harpoon seaweeds_48,2009,0.67
179,Harpoon seaweeds_48,2010,0.67
179,Harpoon seaweeds_48,2011,0.67
179,Harpoon seaweeds_48,2012,0.67
179,Harpoon seaweeds_48,2013,0.67
179,Harpoon seaweeds_48,2014,0.67
179,Harpoon seaweeds_48,2015,0.67
179,Harpoon seaweeds_48,2016,0.67
179,Harpoon seaweeds_48,2017,0.67
179,Harpoon seaweeds_48,2018,0.67
179,Harpoon seaweeds_48,2019,0.67
179,Harpoon seaweeds_48,2020,0.67
179,Harpoon seaweeds_48,2021,0.67
179,Harpoon seaweeds_48,2022,0.67
179,Harpoon seaweeds_48,2023,0.67
209,Japanese isinglass_49,2003,0.67
209,Japanese isinglass_49,2004,0.67
209,Japanese isinglass_49,2005,0.67
209,Japanese isinglass_49,2006,0.67
209,Japanese isinglass_49,2007,0.67
209,Japanese isinglass_49,2008,0.67
209,Japanese isinglass_49,2009,0.67
209,Japanese isinglass_49,2010,0.67
209,Japanese isinglass_49,2011,0.67
209,Japanese isinglass_49,2012,0.67
209,Japanese isinglass_49,2013,0.67
209,Japanese isinglass_49,2014,0.67
209,Japanese isinglass_49,2015,0.67
209,Japanese isinglass_49,2016,0.67
209,Japanese isinglass_49,2017,0.67
209,Japanese isinglass_49,2018,0.67
209,Japanese isinglass_49,2019,0.67
209,Japanese isinglass_49,2020,0.67
209,Japanese isinglass_49,2021,0.67
209,Japanese isinglass_49,2022,0.67
209,Japanese isinglass_49,2023,0.67
21,Japanese kelp_50,1950,0.67
209,Japanese kelp_51,1950,0.67
210,Japanese kelp_52,1950,0.67
21,Japanese kelp_50,1951,0.67
209,Japanese kelp_51,1951,0.67
210,Japanese kelp_52,1951,0.67
21,Japanese kelp_50,1952,0.67
209,Japanese kelp_51,1952,0.67
210,Japanese kelp_52,1952,0.67
21,Japanese kelp_50,1953,0.67
209,Japanese kelp_51,1953,0.67
210,Japanese kelp_52,1953,0.67
21,Japanese kelp_50,1954,0.67
209,Japanese kelp_51,1954,0.67
210,Japanese kelp_52,1954,0.67
21,Japanese kelp_50,1955,0.67
209,Japanese kelp_51,1955,0.67
210,Japanese kelp_52,1955,0.67
21,Japanese kelp_50,1956,0.67
209,Japanese kelp_51,1956,0.67
210,Japanese kelp_52,1956,0.67
21,Japanese kelp_50,1957,0.67
209,Japanese kelp_51,1957,0.67
210,Japanese kelp_52,1957,0.67
21,Japanese kelp_50,1958,0.67
209,Japanese kelp_51,1958,0.67
210,Japanese kelp_52,1958,0.67
21,Japanese kelp_50,1959,0.67
209,Japanese kelp_51,1959,0.67
210,Japanese kelp_52,1959,0.67
21,Japanese kelp_50,1960,0.67
209,Japanese kelp_51,1960,0.67
210,Japanese kelp_52,1960,0.67
21,Japanese kelp_50,1961,0.67
209,Japanese kelp_51,1961,0.67
210,Japanese kelp_52,1961,0.67
21,Japanese kelp_50,1962,0.67
209,Japanese kelp_51,1962,0.67
210,Japanese kelp_52,1962,0.67
21,Japanese kelp_50,1963,0.67
209,Japanese kelp_51,1963,0.67
210,Japanese kelp_52,1963,0.67
21,Japanese kelp_50,1964,0.67
209,Japanese kelp_51,1964,0.67
210,Japanese kelp_52,1964,0.67
21,Japanese kelp_50,1965,0.67
209,Japanese kelp_51,1965,0.67
210,Japanese kelp_52,1965,0.67
21,Japanese kelp_50,1966,0.67
209,Japanese kelp_51,1966,0.67
210,Japanese kelp_52,1966,0.67
21,Japanese kelp_50,1967,0.67
209,Japanese kelp_51,1967,0.67
210,Japanese kelp_52,1967,0.67
21,Japanese kelp_50,1968,0.67
209,Japanese kelp_51,1968,0.67
210,Japanese kelp_52,1968,0.67
21,Japanese kelp_50,1969,0.67
