country,year,value,unit,sector,data_source
United Kingdom,2018,3172,Persons,mar,oecd sustainable economies
United Kingdom,2019,3258,Persons,mar,oecd sustainable economies
United Kingdom,2020,3239,Persons,mar,oecd sustainable economies
Argentina,2000,1,Persons,mar,oecd sustainable economies
Argentina,2001,1,Persons,mar,oecd sustainable economies
Argentina,2002,1,Persons,mar,oecd sustainable economies
Argentina,2003,1,Persons,mar,oecd sustainable economies
Argentina,2004,1,Persons,mar,oecd sustainable economies
Argentina,2005,2,Persons,mar,oecd sustainable economies
Argentina,2006,1,Persons,mar,oecd sustainable economies
Argentina,2007,2,Persons,mar,oecd sustainable economies
Argentina,2008,11,Persons,mar,oecd sustainable economies
Argentina,2009,18,Persons,mar,oecd sustainable economies
Argentina,2010,52,Persons,mar,oecd sustainable economies
Argentina,2011,84,Persons,mar,oecd sustainable economies
Argentina,2012,23,Persons,mar,oecd sustainable economies
Argentina,2013,5,Persons,mar,oecd sustainable economies
Argentina,2014,2,Persons,mar,oecd sustainable economies
Argentina,2015,35,Persons,mar,oecd sustainable economies
Argentina,2016,31,Persons,mar,oecd sustainable economies
Argentina,2017,8,Persons,mar,oecd sustainable economies
Argentina,2018,4,Persons,mar,oecd sustainable economies
Argentina,2019,18,Persons,mar,oecd sustainable economies
Argentina,2020,7,Persons,mar,oecd sustainable economies
Chile,2000,11983,Persons,mar,oecd sustainable economies
Chile,2001,13866,Persons,mar,oecd sustainable economies
Chile,2002,15686,Persons,mar,oecd sustainable economies
Chile,2003,17561,Persons,mar,oecd sustainable economies
Chile,2004,19421,Persons,mar,oecd sustainable economies
Chile,2005,20292,Persons,mar,oecd sustainable economies
Chile,2006,20362,Persons,mar,oecd sustainable economies
Chile,2007,20250,Persons,mar,oecd sustainable economies
Chile,2008,20651,Persons,mar,oecd sustainable economies
Chile,2009,22530,Persons,mar,oecd sustainable economies
Chile,2010,24438,Persons,mar,oecd sustainable economies
Chile,2011,27029,Persons,mar,oecd sustainable economies
Chile,2012,27687,Persons,mar,oecd sustainable economies
Chile,2013,20432,Persons,mar,oecd sustainable economies
Chile,2014,23888,Persons,mar,oecd sustainable economies
Chile,2015,18330,Persons,mar,oecd sustainable economies
Chile,2016,25670,Persons,mar,oecd sustainable economies
Chile,2017,19199,Persons,mar,oecd sustainable economies
Chile,2018,18291,Persons,mar,oecd sustainable economies
Chile,2019,8855,Persons,mar,oecd sustainable economies
Chile,2020,11099,Persons,mar,oecd sustainable economies
China,2000,1716957,Persons,mar,oecd sustainable economies
China,2001,1810244,Persons,mar,oecd sustainable economies
China,2002,1901712,Persons,mar,oecd sustainable economies
China,2003,1843962,Persons,mar,oecd sustainable economies
China,2004,1826168,Persons,mar,oecd sustainable economies
China,2005,1898397,Persons,mar,oecd sustainable economies
China,2006,1831792,Persons,mar,oecd sustainable economies
China,2007,1587456,Persons,mar,oecd sustainable economies
China,2008,1647586,Persons,mar,oecd sustainable economies
China,2009,1606717,Persons,mar,oecd sustainable economies
China,2010,1617454,Persons,mar,oecd sustainable economies
China,2011,1684780,Persons,mar,oecd sustainable economies
China,2012,1706452,Persons,mar,oecd sustainable economies
China,2013,1706994,Persons,mar,oecd sustainable economies
China,2014,1643414,Persons,mar,oecd sustainable economies
China,2015,1637770,Persons,mar,oecd sustainable economies
China,2016,1619350,Persons,mar,oecd sustainable economies
China,2017,1613376,Persons,mar,oecd sustainable economies
China,2018,1540818,Persons,mar,oecd sustainable economies
China,2019,1501550,Persons,mar,oecd sustainable economies
China,2020,1465756,Persons,mar,oecd sustainable economies
Colombia,2000,7637,Persons,mar,oecd sustainable economies
Colombia,2001,9609,Persons,mar,oecd sustainable economies
Colombia,2002,13499,Persons,mar,oecd sustainable economies
Colombia,2003,16464,Persons,mar,oecd sustainable economies
Colombia,2004,20530,Persons,mar,oecd sustainable economies
Colombia,2005,23037,Persons,mar,oecd sustainable economies
Colombia,2006,26130,Persons,mar,oecd sustainable economies
Colombia,2007,31006,Persons,mar,oecd sustainable economies
Colombia,2008,28004,Persons,mar,oecd sustainable economies
Colombia,2009,22501,Persons,mar,oecd sustainable economies
Colombia,2010,8725,Persons,mar,oecd sustainable economies
Colombia,2011,6739,Persons,mar,oecd sustainable economies
Colombia,2012,6431,Persons,mar,oecd sustainable economies
Colombia,2013,3370,Persons,mar,oecd sustainable economies
Colombia,2014,2798,Persons,mar,oecd sustainable economies
Colombia,2015,2468,Persons,mar,oecd sustainable economies
Colombia,2016,3191,Persons,mar,oecd sustainable economies
Colombia,2017,4318,Persons,mar,oecd sustainable economies
Colombia,2018,5159,Persons,mar,oecd sustainable economies
Colombia,2019,4517,Persons,mar,oecd sustainable economies
Colombia,2020,9246,Persons,mar,oecd sustainable economies
Costa Rica,2000,344,Persons,mar,oecd sustainable economies
Costa Rica,2001,269,Persons,mar,oecd sustainable economies
Costa Rica,2002,942,Persons,mar,oecd sustainable economies
Costa Rica,2003,343,Persons,mar,oecd sustainable economies
Costa Rica,2004,1826,Persons,mar,oecd sustainable economies
Costa Rica,2005,683,Persons,mar,oecd sustainable economies
Costa Rica,2006,851,Persons,mar,oecd sustainable economies
Costa Rica,2007,1250,Persons,mar,oecd sustainable economies
Costa Rica,2008,485,Persons,mar,oecd sustainable economies
Costa Rica,2009,635,Persons,mar,oecd sustainable economies
Costa Rica,2010,279,Persons,mar,oecd sustainable economies
Costa Rica,2011,321,Persons,mar,oecd sustainable economies
Costa Rica,2012,556,Persons,mar,oecd sustainable economies
Costa Rica,2013,355,Persons,mar,oecd sustainable economies
Costa Rica,2014,597,Persons,mar,oecd sustainable economies
Costa Rica,2015,411,Persons,mar,oecd sustainable economies
Costa Rica,2016,436,Persons,mar,oecd sustainable economies
Costa Rica,2017,438,Persons,mar,oecd sustainable economies
Costa Rica,2018,555,Persons,mar,oecd sustainable economies
Costa Rica,2019,296,Persons,mar,oecd sustainable economies
Costa Rica,2020,675,Persons,mar,oecd sustainable economies
Estonia,2000,0,Persons,mar,oecd sustainable economies
Estonia,2001,0,Persons,mar,oecd sustainable economies
Estonia,2002,0,Persons,mar,oecd sustainable economies
Estonia,2003,0,Persons,mar,oecd sustainable economies
Estonia,2004,0,Persons,mar,oecd sustainable economies
Estonia,2005,0,Persons,mar,oecd sustainable economies
Estonia,2006,0,Persons,mar,oecd sustainable economies
Estonia,2007,0,Persons,mar,oecd sustainable economies
Estonia,2008,0,Persons,mar,oecd sustainable economies
Estonia,2009,0,Persons,mar,oecd sustainable economies
Estonia,2010,0,Persons,mar,oecd sustainable economies
Estonia,2011,0,Persons,mar,oecd sustainable economies
Estonia,2012,0,Persons,mar,oecd sustainable economies
Estonia,2013,0,Persons,mar,oecd sustainable economies
Estonia,2014,0,Persons,mar,oecd sustainable economies
Estonia,2015,0,Persons,mar,oecd sustainable economies
Estonia,2016,0,Persons,mar,oecd sustainable economies
Estonia,2017,0,Persons,mar,oecd sustainable economies
Estonia,2018,0,Persons,mar,oecd sustainable economies
Estonia,2019,17,Persons,mar,oecd sustainable economies
Estonia,2020,12,Persons,mar,oecd sustainable economies
Indonesia,2000,1335235,Persons,mar,oecd sustainable economies
Indonesia,2001,1368075,Persons,mar,oecd sustainable economies
Indonesia,2002,1787258,Persons,mar,oecd sustainable economies
Indonesia,2003,1755403,Persons,mar,oecd sustainable economies
Indonesia,2004,1885709,Persons,mar,oecd sustainable economies
Indonesia,2005,1945214,Persons,mar,oecd sustainable economies
Indonesia,2006,1762304,Persons,mar,oecd sustainable economies
Indonesia,2007,1700881,Persons,mar,oecd sustainable economies
Indonesia,2008,2053072,Persons,mar,oecd sustainable economies
Indonesia,2009,1600026,Persons,mar,oecd sustainable economies
Indonesia,2010,2067671,Persons,mar,oecd sustainable economies
Indonesia,2011,1902434,Persons,mar,oecd sustainable economies
Indonesia,2012,2364168,Persons,mar,oecd sustainable economies
Indonesia,2013,2212576,Persons,mar,oecd sustainable economies
Indonesia,2014,1959693,Persons,mar,oecd sustainable economies
Indonesia,2015,1786157,Persons,mar,oecd sustainable economies
Indonesia,2016,2096087,Persons,mar,oecd sustainable economies
Indonesia,2017,2062027,Persons,mar,oecd sustainable economies
Indonesia,2018,1996432,Persons,mar,oecd sustainable economies
Indonesia,2019,1364003,Persons,mar,oecd sustainable economies
Indonesia,2020,1483257,Persons,mar,oecd sustainable economies
Latvia,2000,0,Persons,mar,oecd sustainable economies
Latvia,2001,0,Persons,mar,oecd sustainable economies
Latvia,2002,0,Persons,mar,oecd sustainable economies
Latvia,2003,0,Persons,mar,oecd sustainable economies
Latvia,2004,0,Persons,mar,oecd sustainable economies
Latvia,2005,0,Persons,mar,oecd sustainable economies
Latvia,2006,0,Persons,mar,oecd sustainable economies
Latvia,2007,0,Persons,mar,oecd sustainable economies
Latvia,2008,0,Persons,mar,oecd sustainable economies
Latvia,2009,0,Persons,mar,oecd sustainable economies
Latvia,2010,0,Persons,mar,oecd sustainable economies
Latvia,2011,0,Persons,mar,oecd sustainable economies
Latvia,2012,0,Persons,mar,oecd sustainable economies
Latvia,2013,0,Persons,mar,oecd sustainable economies
Latvia,2014,0,Persons,mar,oecd sustainable economies
Latvia,2015,0,Persons,mar,oecd sustainable economies
Latvia,2016,0,Persons,mar,oecd sustainable economies
Latvia,2017,0,Persons,mar,oecd sustainable economies
Latvia,2018,0,Persons,mar,oecd sustainable economies
Latvia,2019,0,Persons,mar,oecd sustainable economies
Latvia,2020,0,Persons,mar,oecd sustainable economies
Lithuania,2000,0,Persons,mar,oecd sustainable economies
Lithuania,2001,0,Persons,mar,oecd sustainable economies
Lithuania,2002,0,Persons,mar,oecd sustainable economies
Lithuania,2003,0,Persons,mar,oecd sustainable economies
Lithuania,2004,0,Persons,mar,oecd sustainable economies
Lithuania,2005,0,Persons,mar,oecd sustainable economies
Lithuania,2006,0,Persons,mar,oecd sustainable economies
Lithuania,2007,0,Persons,mar,oecd sustainable economies
Lithuania,2008,0,Persons,mar,oecd sustainable economies
Lithuania,2009,0,Persons,mar,oecd sustainable economies
Lithuania,2010,0,Persons,mar,oecd sustainable economies
Lithuania,2011,0,Persons,mar,oecd sustainable economies
Lithuania,2012,0,Persons,mar,oecd sustainable economies
Lithuania,2013,0,Persons,mar,oecd sustainable economies
Lithuania,2014,0,Persons,mar,oecd sustainable economies
Lithuania,2015,0,Persons,mar,oecd sustainable economies
Lithuania,2016,0,Persons,mar,oecd sustainable economies
Lithuania,2017,0,Persons,mar,oecd sustainable economies
Lithuania,2018,0,Persons,mar,oecd sustainable economies
Lithuania,2019,0,Persons,mar,oecd sustainable economies
Lithuania,2020,2,Persons,mar,oecd sustainable economies
Slovenia,2000,34,Persons,mar,oecd sustainable economies
Slovenia,2001,36,Persons,mar,oecd sustainable economies
Slovenia,2002,21,Persons,mar,oecd sustainable economies
Slovenia,2003,38,Persons,mar,oecd sustainable economies
Slovenia,2004,57,Persons,mar,oecd sustainable economies
Slovenia,2005,27,Persons,mar,oecd sustainable economies
Slovenia,2006,27,Persons,mar,oecd sustainable economies
Slovenia,2007,23,Persons,mar,oecd sustainable economies
Slovenia,2008,53,Persons,mar,oecd sustainable economies
Slovenia,2009,53,Persons,mar,oecd sustainable economies
Slovenia,2010,25,Persons,mar,oecd sustainable economies
Slovenia,2011,37,Persons,mar,oecd sustainable economies
Slovenia,2012,34,Persons,mar,oecd sustainable economies
Slovenia,2013,32,Persons,mar,oecd sustainable economies
Slovenia,2014,47,Persons,mar,oecd sustainable economies
Slovenia,2015,45,Persons,mar,oecd sustainable economies
Slovenia,2016,39,Persons,mar,oecd sustainable economies
Slovenia,2017,47,Persons,mar,oecd sustainable economies
Slovenia,2018,37,Persons,mar,oecd sustainable economies
Slovenia,2019,43,Persons,mar,oecd sustainable economies
Slovenia,2020,30,Persons,mar,oecd sustainable economies
Taiwan Province of China,2000,43534,Persons,mar,oecd sustainable economies
Taiwan Province of China,2001,42276,Persons,mar,oecd sustainable economies
Taiwan Province of China,2002,39266,Persons,mar,oecd sustainable economies
Taiwan Province of China,2003,42202,Persons,mar,oecd sustainable economies
Taiwan Province of China,2004,39287,Persons,mar,oecd sustainable economies
Taiwan Province of China,2005,40973,Persons,mar,oecd sustainable economies
Taiwan Province of China,2006,43855,Persons,mar,oecd sustainable economies
Taiwan Province of China,2007,45391,Persons,mar,oecd sustainable economies
Taiwan Province of China,2008,46264,Persons,mar,oecd sustainable economies
Taiwan Province of China,2009,37022,Persons,mar,oecd sustainable economies
Taiwan Province of China,2010,40686,Persons,mar,oecd sustainable economies
Taiwan Province of China,2011,42796,Persons,mar,oecd sustainable economies
Taiwan Province of China,2012,53760,Persons,mar,oecd sustainable economies
Taiwan Province of China,2013,56160,Persons,mar,oecd sustainable economies
Taiwan Province of China,2014,57997,Persons,mar,oecd sustainable economies
Taiwan Province of China,2015,56038,Persons,mar,oecd sustainable economies
Taiwan Province of China,2016,52545,Persons,mar,oecd sustainable economies
Taiwan Province of China,2017,58306,Persons,mar,oecd sustainable economies
Taiwan Province of China,2018,54667,Persons,mar,oecd sustainable economies
Taiwan Province of China,2019,51557,Persons,mar,oecd sustainable economies
Taiwan Province of China,2020,57351,Persons,mar,oecd sustainable economies
United States of America,2000,1584,Persons,mar,oecd sustainable economies
United States of America,2001,1688,Persons,mar,oecd sustainable economies
United States of America,2002,1419,Persons,mar,oecd sustainable economies
United States of America,2003,1606,Persons,mar,oecd sustainable economies
United States of America,2004,1778,Persons,mar,oecd sustainable economies
United States of America,2005,1762,Persons,mar,oecd sustainable economies
United States of America,2006,1775,Persons,mar,oecd sustainable economies
United States of America,2007,1844,Persons,mar,oecd sustainable economies
United States of America,2008,1874,Persons,mar,oecd sustainable economies
United States of America,2009,1717,Persons,mar,oecd sustainable economies
United States of America,2010,2002,Persons,mar,oecd sustainable economies
United States of America,2011,1930,Persons,mar,oecd sustainable economies
United States of America,2012,2183,Persons,mar,oecd sustainable economies
United States of America,2013,2383,Persons,mar,oecd sustainable economies
United States of America,2014,2135,Persons,mar,oecd sustainable economies
United States of America,2015,2207,Persons,mar,oecd sustainable economies
United States of America,2016,2441,Persons,mar,oecd sustainable economies
United States of America,2017,2453,Persons,mar,oecd sustainable economies
United States of America,2018,2792,Persons,mar,oecd sustainable economies
United States of America,2019,2731,Persons,mar,oecd sustainable economies
United States of America,2020,2474,Persons,mar,oecd sustainable economies
Viet Nam,2000,439860,Persons,mar,oecd sustainable economies
Viet Nam,2001,591565,Persons,mar,oecd sustainable economies
Viet Nam,2002,629395,Persons,mar,oecd sustainable economies
Viet Nam,2003,663461,Persons,mar,oecd sustainable economies
Viet Nam,2004,673297,Persons,mar,oecd sustainable economies
Viet Nam,2005,691072,Persons,mar,oecd sustainable economies
Viet Nam,2006,772022,Persons,mar,oecd sustainable economies
Viet Nam,2007,725208,Persons,mar,oecd sustainable economies
Viet Nam,2008,646753,Persons,mar,oecd sustainable economies
Viet Nam,2009,661919,Persons,mar,oecd sustainable economies
Viet Nam,2010,548530,Persons,mar,oecd sustainable economies
Viet Nam,2011,592843,Persons,mar,oecd sustainable economies
Viet Nam,2012,548175,Persons,mar,oecd sustainable economies
Viet Nam,2013,614657,Persons,mar,oecd sustainable economies
Viet Nam,2014,787541,Persons,mar,oecd sustainable economies
Viet Nam,2015,913157,Persons,mar,oecd sustainable economies
Viet Nam,2016,919635,Persons,mar,oecd sustainable economies
Viet Nam,2017,934210,Persons,mar,oecd sustainable economies
Viet Nam,2018,1068099,Persons,mar,oecd sustainable economies
Viet Nam,2019,1159922,Persons,mar,oecd sustainable economies
Viet Nam,2020,1158121,Persons,mar,oecd sustainable economies
Thailand,2000,214348,Persons,mar,oecd sustainable economies
Thailand,2001,215796,Persons,mar,oecd sustainable economies
Thailand,2002,205191,Persons,mar,oecd sustainable economies
Thailand,2003,191719,Persons,mar,oecd sustainable economies
Thailand,2004,175996,Persons,mar,oecd sustainable economies
Thailand,2005,188628,Persons,mar,oecd sustainable economies
Thailand,2006,194144,Persons,mar,oecd sustainable economies
Thailand,2007,189138,Persons,mar,oecd sustainable economies
Thailand,2008,187310,Persons,mar,oecd sustainable economies
Thailand,2009,203684,Persons,mar,oecd sustainable economies
Thailand,2010,210079,Persons,mar,oecd sustainable economies
Thailand,2011,218580,Persons,mar,oecd sustainable economies
Thailand,2012,211488,Persons,mar,oecd sustainable economies
Thailand,2013,231738,Persons,mar,oecd sustainable economies
Thailand,2014,258832,Persons,mar,oecd sustainable economies
Thailand,2015,285773,Persons,mar,oecd sustainable economies
Thailand,2016,326504,Persons,mar,oecd sustainable economies
Thailand,2017,384554,Persons,mar,oecd sustainable economies
Thailand,2018,382075,Persons,mar,oecd sustainable economies
Thailand,2019,384785,Persons,mar,oecd sustainable economies
Thailand,2020,374782,Persons,mar,oecd sustainable economies
Switzerland,2000,0,Persons,mar,oecd sustainable economies
Switzerland,2001,0,Persons,mar,oecd sustainable economies
Switzerland,2002,0,Persons,mar,oecd sustainable economies
Switzerland,2003,0,Persons,mar,oecd sustainable economies
Switzerland,2004,0,Persons,mar,oecd sustainable economies
Switzerland,2005,0,Persons,mar,oecd sustainable economies
Switzerland,2006,0,Persons,mar,oecd sustainable economies
Switzerland,2007,0,Persons,mar,oecd sustainable economies
Switzerland,2008,0,Persons,mar,oecd sustainable economies
Switzerland,2009,0,Persons,mar,oecd sustainable economies
Switzerland,2010,0,Persons,mar,oecd sustainable economies
Switzerland,2011,0,Persons,mar,oecd sustainable economies
Switzerland,2012,0,Persons,mar,oecd sustainable economies
Switzerland,2013,0,Persons,mar,oecd sustainable economies
Switzerland,2014,0,Persons,mar,oecd sustainable economies
Switzerland,2015,0,Persons,mar,oecd sustainable economies
Switzerland,2016,0,Persons,mar,oecd sustainable economies
Switzerland,2017,0,Persons,mar,oecd sustainable economies
Switzerland,2018,10,Persons,mar,oecd sustainable economies
Switzerland,2019,36,Persons,mar,oecd sustainable economies
Switzerland,2020,36,Persons,mar,oecd sustainable economies
Brazil,2000,10972,Persons,mar,oecd sustainable economies
Brazil,2001,11350,Persons,mar,oecd sustainable economies
Brazil,2002,12725,Persons,mar,oecd sustainable economies
Brazil,2003,16434,Persons,mar,oecd sustainable economies
Brazil,2004,14314,Persons,mar,oecd sustainable economies
Brazil,2005,12773,Persons,mar,oecd sustainable economies
Brazil,2006,12420,Persons,mar,oecd sustainable economies
Brazil,2007,13606,Persons,mar,oecd sustainable economies
Brazil,2008,13835,Persons,mar,oecd sustainable economies
Brazil,2009,12205,Persons,mar,oecd sustainable economies
Brazil,2010,13329,Persons,mar,oecd sustainable economies
Brazil,2011,13746,Persons,mar,oecd sustainable economies
Brazil,2012,13708,Persons,mar,oecd sustainable economies
Brazil,2013,12033,Persons,mar,oecd sustainable economies
Brazil,2014,10211,Persons,mar,oecd sustainable economies
Brazil,2015,10216,Persons,mar,oecd sustainable economies
Brazil,2016,10138,Persons,mar,oecd sustainable economies
Brazil,2017,9830,Persons,mar,oecd sustainable economies
Brazil,2018,10841,Persons,mar,oecd sustainable economies
Brazil,2019,11082,Persons,mar,oecd sustainable economies
Brazil,2020,2279,Persons,mar,oecd sustainable economies
Malaysia,2000,14945,Persons,mar,oecd sustainable economies
Malaysia,2001,17592,Persons,mar,oecd sustainable economies
Malaysia,2002,17377,Persons,mar,oecd sustainable economies
Malaysia,2003,16530,Persons,mar,oecd sustainable economies
Malaysia,2004,17116,Persons,mar,oecd sustainable economies
Malaysia,2005,15664,Persons,mar,oecd sustainable economies
Malaysia,2006,16073,Persons,mar,oecd sustainable economies
Malaysia,2007,16380,Persons,mar,oecd sustainable economies
Malaysia,2008,22152,Persons,mar,oecd sustainable economies
Malaysia,2009,15475,Persons,mar,oecd sustainable economies
Malaysia,2010,18087,Persons,mar,oecd sustainable economies
Malaysia,2011,20115,Persons,mar,oecd sustainable economies
Malaysia,2012,18024,Persons,mar,oecd sustainable economies
Malaysia,2013,16007,Persons,mar,oecd sustainable economies
Malaysia,2014,20711,Persons,mar,oecd sustainable economies
Malaysia,2015,18571,Persons,mar,oecd sustainable economies
Malaysia,2016,15049,Persons,mar,oecd sustainable economies
Malaysia,2017,13332,Persons,mar,oecd sustainable economies
Malaysia,2018,13437,Persons,mar,oecd sustainable economies
Malaysia,2019,14612,Persons,mar,oecd sustainable economies
Malaysia,2020,14789,Persons,mar,oecd sustainable economies
Israel,2000,113,Persons,mar,oecd sustainable economies
Israel,2001,114,Persons,mar,oecd sustainable economies
Israel,2002,114,Persons,mar,oecd sustainable economies
Israel,2003,119,Persons,mar,oecd sustainable economies
Israel,2004,131,Persons,mar,oecd sustainable economies
Israel,2005,119,Persons,mar,oecd sustainable economies
Israel,2006,144,Persons,mar,oecd sustainable economies
Israel,2007,107,Persons,mar,oecd sustainable economies
Israel,2008,128,Persons,mar,oecd sustainable economies
Israel,2009,69,Persons,mar,oecd sustainable economies
Israel,2010,72,Persons,mar,oecd sustainable economies
Israel,2011,75,Persons,mar,oecd sustainable economies
Israel,2012,107,Persons,mar,oecd sustainable economies
Israel,2013,118,Persons,mar,oecd sustainable economies
Israel,2014,113,Persons,mar,oecd sustainable economies
Israel,2015,90,Persons,mar,oecd sustainable economies
Israel,2016,94,Persons,mar,oecd sustainable economies
Israel,2017,122,Persons,mar,oecd sustainable economies
Israel,2018,111,Persons,mar,oecd sustainable economies
Israel,2019,161,Persons,mar,oecd sustainable economies
Israel,2020,107,Persons,mar,oecd sustainable economies
Philippines,2000,233730,Persons,mar,oecd sustainable economies
Philippines,2001,255258,Persons,mar,oecd sustainable economies
Philippines,2002,245566,Persons,mar,oecd sustainable economies
Philippines,2003,239910,Persons,mar,oecd sustainable economies
Philippines,2004,238946,Persons,mar,oecd sustainable economies
Philippines,2005,234106,Persons,mar,oecd sustainable economies
Philippines,2006,227248,Persons,mar,oecd sustainable economies
Philippines,2007,216064,Persons,mar,oecd sustainable economies
Philippines,2008,268921,Persons,mar,oecd sustainable economies
Philippines,2009,263919,Persons,mar,oecd sustainable economies
Philippines,2010,269500,Persons,mar,oecd sustainable economies
Philippines,2011,271187,Persons,mar,oecd sustainable economies
Philippines,2012,267781,Persons,mar,oecd sustainable economies
Philippines,2013,266793,Persons,mar,oecd sustainable economies
Philippines,2014,269989,Persons,mar,oecd sustainable economies
Philippines,2015,267858,Persons,mar,oecd sustainable economies
Philippines,2016,271047,Persons,mar,oecd sustainable economies
Philippines,2017,268303,Persons,mar,oecd sustainable economies
Philippines,2018,270567,Persons,mar,oecd sustainable economies
Philippines,2019,273428,Persons,mar,oecd sustainable economies
Philippines,2020,275716,Persons,mar,oecd sustainable economies
Belgium,2000,0,Persons,mar,oecd sustainable economies
Belgium,2001,0,Persons,mar,oecd sustainable economies
Belgium,2002,0,Persons,mar,oecd sustainable economies
Belgium,2003,0,Persons,mar,oecd sustainable economies
Belgium,2004,0,Persons,mar,oecd sustainable economies
Belgium,2005,0,Persons,mar,oecd sustainable economies
Belgium,2006,0,Persons,mar,oecd sustainable economies
Belgium,2007,0,Persons,mar,oecd sustainable economies
Belgium,2008,0,Persons,mar,oecd sustainable economies
Belgium,2009,0,Persons,mar,oecd sustainable economies
Belgium,2010,0,Persons,mar,oecd sustainable economies
Belgium,2011,0,Persons,mar,oecd sustainable economies
Belgium,2012,0,Persons,mar,oecd sustainable economies
Belgium,2013,0,Persons,mar,oecd sustainable economies
Belgium,2014,0,Persons,mar,oecd sustainable economies
Belgium,2015,0,Persons,mar,oecd sustainable economies
Belgium,2016,0,Persons,mar,oecd sustainable economies
Belgium,2017,0,Persons,mar,oecd sustainable economies
Belgium,2018,0,Persons,mar,oecd sustainable economies
Belgium,2019,0,Persons,mar,oecd sustainable economies
Belgium,2020,0,Persons,mar,oecd sustainable economies
Japan,2000,50931,Persons,mar,oecd sustainable economies
Japan,2001,49868,Persons,mar,oecd sustainable economies
Japan,2002,47273,Persons,mar,oecd sustainable economies
Japan,2003,51325,Persons,mar,oecd sustainable economies
Japan,2004,50116,Persons,mar,oecd sustainable economies
Japan,2005,49380,Persons,mar,oecd sustainable economies
Japan,2006,48493,Persons,mar,oecd sustainable economies
Japan,2007,48101,Persons,mar,oecd sustainable economies
Japan,2008,46275,Persons,mar,oecd sustainable economies
Japan,2009,44417,Persons,mar,oecd sustainable economies
Japan,2010,43197,Persons,mar,oecd sustainable economies
Japan,2011,39917,Persons,mar,oecd sustainable economies
Japan,2012,38723,Persons,mar,oecd sustainable economies
Japan,2013,37173,Persons,mar,oecd sustainable economies
Japan,2014,36587,Persons,mar,oecd sustainable economies
Japan,2015,35793,Persons,mar,oecd sustainable economies
Japan,2016,34908,Persons,mar,oecd sustainable economies
Japan,2017,34074,Persons,mar,oecd sustainable economies
Japan,2018,34835,Persons,mar,oecd sustainable economies
Japan,2019,34311,Persons,mar,oecd sustainable economies
Japan,2020,34677,Persons,mar,oecd sustainable economies
Germany,2000,68,Persons,mar,oecd sustainable economies
Germany,2001,49,Persons,mar,oecd sustainable economies
Germany,2002,11,Persons,mar,oecd sustainable economies
Germany,2003,81,Persons,mar,oecd sustainable economies
Germany,2004,32,Persons,mar,oecd sustainable economies
Germany,2005,28,Persons,mar,oecd sustainable economies
Germany,2006,18,Persons,mar,oecd sustainable economies
Germany,2007,40,Persons,mar,oecd sustainable economies
Germany,2008,177,Persons,mar,oecd sustainable economies
Germany,2009,99,Persons,mar,oecd sustainable economies
Germany,2010,87,Persons,mar,oecd sustainable economies
Germany,2011,594,Persons,mar,oecd sustainable economies
Germany,2012,211,Persons,mar,oecd sustainable economies
Germany,2013,279,Persons,mar,oecd sustainable economies
Germany,2014,305,Persons,mar,oecd sustainable economies
Germany,2015,830,Persons,mar,oecd sustainable economies
Germany,2016,1310,Persons,mar,oecd sustainable economies
Germany,2017,1106,Persons,mar,oecd sustainable economies
Germany,2018,1417,Persons,mar,oecd sustainable economies
Germany,2019,1662,Persons,mar,oecd sustainable economies
Germany,2020,445,Persons,mar,oecd sustainable economies
Peru,2000,2310,Persons,mar,oecd sustainable economies
Peru,2001,2195,Persons,mar,oecd sustainable economies
Peru,2002,2399,Persons,mar,oecd sustainable economies
Peru,2003,2106,Persons,mar,oecd sustainable economies
Peru,2004,2438,Persons,mar,oecd sustainable economies
Peru,2005,3225,Persons,mar,oecd sustainable economies
Peru,2006,3342,Persons,mar,oecd sustainable economies
Peru,2007,3344,Persons,mar,oecd sustainable economies
Peru,2008,1778,Persons,mar,oecd sustainable economies
Peru,2009,2385,Persons,mar,oecd sustainable economies
Peru,2010,5435,Persons,mar,oecd sustainable economies
Peru,2011,6452,Persons,mar,oecd sustainable economies
Peru,2012,5585,Persons,mar,oecd sustainable economies
Peru,2013,6664,Persons,mar,oecd sustainable economies
Peru,2014,10513,Persons,mar,oecd sustainable economies
Peru,2015,4744,Persons,mar,oecd sustainable economies
Peru,2016,3243,Persons,mar,oecd sustainable economies
Peru,2017,3620,Persons,mar,oecd sustainable economies
Peru,2018,7014,Persons,mar,oecd sustainable economies
Peru,2019,5822,Persons,mar,oecd sustainable economies
Peru,2020,3174,Persons,mar,oecd sustainable economies
Bangladesh,2000,633094,Persons,mar,oecd sustainable economies
Bangladesh,2001,589095,Persons,mar,oecd sustainable economies
Bangladesh,2002,585219,Persons,mar,oecd sustainable economies
Bangladesh,2003,547321,Persons,mar,oecd sustainable economies
Bangladesh,2004,518963,Persons,mar,oecd sustainable economies
Bangladesh,2005,557529,Persons,mar,oecd sustainable economies
Bangladesh,2006,643447,Persons,mar,oecd sustainable economies
Bangladesh,2007,610023,Persons,mar,oecd sustainable economies
Bangladesh,2008,579302,Persons,mar,oecd sustainable economies
Bangladesh,2009,710187,Persons,mar,oecd sustainable economies
Bangladesh,2010,520396,Persons,mar,oecd sustainable economies
Bangladesh,2011,524704,Persons,mar,oecd sustainable economies
Bangladesh,2012,548509,Persons,mar,oecd sustainable economies
