REF_AREA,INDICATOR,SERVICE_TYPE,WEALTH_QUINTILE,RESIDENCE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DATA_SOURCE
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,4.696926873635346,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,4.264079163882429,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,3.827580818550713,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,3.386661459768137,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,2.941403317701223,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,2.491870534305163,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,2.038183773693769,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,1.580394720626894,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,1.118602384145742,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,.6528838058054636,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,.1833812504453519,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,.0542864459663068,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,.0223750919172672,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,.0219128858945579,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,8.332945511165544,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,8.366310107480984,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,8.399678814365934,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,8.433051385053808,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,8.466428637102526,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,8.509404267526945,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,8.552829536763774,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,8.596705724021735,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,8.641034304310624,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,8.685816513368559,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,8.731055024563792,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,8.776160980568443,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,8.82087512461421,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,8.864962889528979,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,8.908231814302255,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,8.950400430436726,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,8.991224037456478,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,9.030513630120387,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,9.068031429477324,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,9.05870306049369,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,9.048257942914413,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,9.036695646741542,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,9.023885691997256,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,0,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,0,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,16.6046380058436,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,17.11135352485941,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,17.61048071930578,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,18.10792358256555,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,18.60566155527281,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,19.10328868939519,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,19.60140056476594,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,19.60727002259514,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,19.58776500551432,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,19.54247204145318,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,19.47178441880758,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,19.37607705150241,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,19.25534053117225,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,19.09949722682224,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,18.91289320079396,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,18.70217167384641,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,18.46765763742159,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,18.20911567270809,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,17.92779089985301,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,17.62380982322743,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,17.29711692703345,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,16.94783951115471,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,17.21207200596737,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,1.152360085152735,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,1.11072804832468,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,1.067579343539063,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,1.023115719663435,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,.9773397516914264,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,.9302600467439729,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,.8818873875429329,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,.8322282524454311,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,.7812891733859545,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,.7290764248562306,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,.6755998243929425,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,.6208551038816872,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,.5648471613859666,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,.5075880249529745,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,.4490787282651976,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,.3893321293559143,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,.3283621342671453,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,.2661745466587601,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,.2027910871082228,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,.1382114403708969,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,.0964861885059155,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,.0966360684428339,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,.094822705620875,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,1.727873654608122,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,1.737599321401777,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,1.747324988195431,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,1.757050654989084,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,1.766776321782738,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,1.776501988576393,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,1.786227655370048,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,1.7959533221637,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,1.805678988957355,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,1.815404655751007,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,1.825130322544662,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,1.834855989338316,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,1.844581656131971,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,1.854307322925626,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,1.86403298971928,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,1.873758656512935,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,1.883484323306589,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,1.891726198134517,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,1.891806342249665,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,1.907537688442211,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,1.907537688442211,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,1.907537688442211,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,1.907537688442211,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,0,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,6.080347066986014,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,6.211710829130341,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,6.469691341009903,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,6.728410737058871,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,6.987887729834895,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,7.242549149604925,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,7.449415285733607,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,7.65562577620234,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,7.861142200940768,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,8.043992595062885,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,8.22486438985036,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,8.40356844338562,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,8.578384572976931,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,8.749076796388652,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,8.915532703320171,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,9.077746985307721,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,9.235628899447338,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,9.389105996669423,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,9.538201115170097,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,9.682942455193061,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,9.823211490326296,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,9.959134575444422,WHO/UNICEF Joint Monitoring Programme (2023)
BTN,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,10.00626371648467,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,8.0827107916601,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,8.000776586567856,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,7.916984686911957,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,7.824438018578506,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,7.721763404692386,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,7.60909051614169,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,7.486329148422666,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,7.306030989200983,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,7.110567137168769,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,6.90061428744754,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,6.676131840751008,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,6.437517808890426,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,6.21528744334474,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,5.986708474691045,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,5.746876802291368,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,5.495941283842654,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,5.529875798945112,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,5.562264926617516,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,5.593852742930384,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,5.624661541481609,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,5.574555785573716,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,5.526013487866787,WHO/UNICEF Joint Monitoring Programme (2023)
BWA,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,5.478821974291529,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,9.559710824759039,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,9.537220699623434,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,9.514745793440637,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,9.492116108062628,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,9.469331506083657,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,9.842537927906895,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,10.21761220139491,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,10.59494512254109,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,10.9745682648535,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,11.3566752448901,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,11.74164212457757,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,12.12946605155388,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,12.52051116356165,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,12.91494800414889,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,13.31273799276564,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,13.7142319584815,WHO/UNICEF Joint Monitoring Programme (2023)
