comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,year,cat,cat_txt,cat_score,eval_yr,cat_2016_score
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2008,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2008,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2008,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2008,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2008,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2008,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2008,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2008,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2009,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2009,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2009,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2009,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2009,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2009,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2009,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2009,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2009,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2010,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2010,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2010,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2010,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2010,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2010,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2010,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2010,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2010,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2011,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2011,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2011,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2011,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2011,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2011,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2011,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2011,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2011,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2012,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2012,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2012,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2012,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2012,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2012,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2012,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2012,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2012,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2013,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2013,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2013,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2013,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2013,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2013,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2013,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2013,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2013,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2014,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2014,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2014,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2014,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2014,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2014,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2014,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2014,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2014,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2015,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2015,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2015,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2015,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2015,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2015,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2015,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2015,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2015,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2016,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2016,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2016,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2016,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2016,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2016,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2016,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2016,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2016,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2017,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2017,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2017,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2017,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2017,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2017,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2017,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2017,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2017,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2018,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2018,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2018,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2018,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2018,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2018,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2018,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2018,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2018,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,222,8784,NA,VU,2019,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,174,8784,NA,VU,2019,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,175,8784,NA,VU,2019,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,176,8784,NA,VU,2019,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,70,8784,NA,VU,2019,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,178,8784,NA,VU,2019,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,69,8784,NA,VU,2019,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,189,8784,NA,VU,2019,VU,Vulnerable,0.4,1996,0.4
Atlantic Cod,Gadus morhua,FALSE,73,8784,NA,VU,2019,VU,Vulnerable,0.4,1996,0.4
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1965,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1966,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1967,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1968,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1969,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1970,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1971,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1972,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1973,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1974,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1975,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1976,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1977,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1978,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1979,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1980,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1981,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1982,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1983,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1984,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1985,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1986,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1987,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1988,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1989,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1990,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1991,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1992,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1993,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1994,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1995,CD,Lower Risk/conservation dependent,0.3,NA,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1996,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1997,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1998,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,1999,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2000,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2001,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2002,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2003,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2004,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2005,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2006,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2007,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2008,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2009,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2010,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2011,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2012,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2013,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2014,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2015,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2016,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2017,CD,Lower Risk/conservation dependent,0.3,1996,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2018,LC,Least Concern,0,2018,0
Short-finned Pilot Whale,Globicephala macrorhynchus,FALSE,16,9249,NA,LC,2019,LC,Least Concern,0,2018,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1965,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1966,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1967,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1968,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1969,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1970,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1971,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1972,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1973,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1974,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1975,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1976,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1977,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1978,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1979,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1980,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1981,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1982,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1983,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1984,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1985,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1986,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1987,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1988,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1989,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1990,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1991,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1992,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1993,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1994,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1995,LC,Lower Risk/least concern,0,NA,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1996,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1997,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1998,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,1999,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2000,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2001,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2002,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2003,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2004,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2005,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2006,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2007,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2008,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2009,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2010,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2011,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2012,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2013,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2014,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2015,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2016,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2017,LC,Lower Risk/least concern,0,1996,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2018,LC,Least Concern,0,2018,0
Long-finned Pilot Whale,Globicephala melas,FALSE,16,9250,NA,LC,2019,LC,Least Concern,0,2018,0
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1965,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1966,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1967,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1968,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1969,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1970,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1971,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1972,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1973,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1974,CR,Critically Endangered,0.8,NA,0.8
