iucn_sid,range_km2,sciname,dbf_file
132979,7034890.749979496,Favites complanata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
132980,7188736.750013828,Leptoria phrygia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
132981,1137735.499961853,Acropora hemprichii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
132982,10504.75,Montigyra kenti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
132983,4022960.500043392,Leptastrea bottae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
132984,2235976.7500276566,Acropora derawanensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
132985,4077274.5000326633,Turbinaria radicalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
132986,6499735.500024319,Lithophyllon repanda,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
132987,6836102.500015736,Echinopora gemmacea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
132988,6000328.750047207,Acropora longicyathus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
132990,2999775.5000298023,Acropora multiacuta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
132991,3318512.2499945164,Coscinaraea crassa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
132992,6765572.999989986,Acropora humilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
132993,2539283.500016451,Zoopilus echinatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
132994,1381286.0000088215,Favites vasta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
132995,3576552.7500219345,Goniopora planulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
132996,327952.5000343323,Pleuractis seychellensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
132997,6240433.500023365,Favites valenciennesii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
132998,6482113.249999523,Acropora samoensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
132999,77068.4999961853,Millepora nitida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133000,544533.7499799728,Acropora ocellata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133001,5121446.999997616,Goniopora pandoraensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133002,3480560.0000300407,Seriatopora stellata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133003,3749737.500029564,Leptastrea bewickensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133004,2245249.000035286,Simplastrea vesicularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133005,221284.49999141693,Anacropora spumosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133006,858964.0000095367,Acropora palmata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133007,2178238.7500030994,Montipora malampaya,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133008,1279969.0000164509,Lithophyllon spinifer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133009,235183.99998760223,Dipsastraea albida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133010,5491367.500005245,Acropora elseyi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133011,2379120.2500314713,Pocillopora ankeli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133012,916770.5000133514,Orbicella franksi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133013,6217854.250034809,Acropora grandis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133014,3165709.7499580383,Goniopora polyformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133015,6156518.499993801,Montipora millepora,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133016,5655050.000014782,Porites vaughani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133019,1954660.2500123978,Galaxea cryptoramosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133020,6902051.750021458,Acropora tenuis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133021,6395518.999997616,Acropora microphthalma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133022,2675589.249998331,Montipora niugini,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133023,6309805.749977589,Porites lichen,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133024,6065420.000030994,Merulina scabricula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133025,6013950.250016689,Acropora vaughani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133026,3238005.7500345707,Mycedium mancaoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133027,1596770.0000486374,Siderastrea radians,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133028,6591653.500018597,Seriatopora caliendrum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133029,7436633.999997616,Dipsastraea rotumana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133030,2630427.2500326633,Acropora tutuilensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133031,3355672.2499964237,Montipora effusa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133032,2882671.000016451,Lobophyllia flabelliformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133033,6169475.750031948,Acropora pulchra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133034,6654968.000026226,Cycloseris fragilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133035,3378068.0000030994,Acropora insignis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133036,3571799.999979973,Cycloseris curvata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133037,688974.2500114441,Mycetophyllia reesi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133038,6490140.500018597,Porites nigrescens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133039,1621616.500004053,Turbinaria conspicua,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133040,4067985.0000412464,Echinopora mammiformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133041,7123017.000000477,Pavona decussata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133042,718614.7500190735,Millepora complanata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133043,6246609.000033855,Psammocora digitata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133044,1415399.7500088215,Cantharellus jebbi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133045,251333.25004386902,Pocillopora ligulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133046,2900948.49999547,Anacropora spinosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133047,830468.5000095367,Mycetophyllia aliciae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133048,3868015.2500288486,Astreopora suggesta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133049,6926776.7499957085,Stylocoeniella guentheri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133050,2277780.2500162125,Acropora vermiculata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133051,5191312.499998331,Goniopora norfolkensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133052,221284.49999141693,Echinopora irregularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133053,1006755.5000114441,Scolymia cubensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133054,6788300.500021458,Goniopora tenuidens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133055,6569141.000017643,Favites halicora,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133056,285299.99997615814,Montipora spongiosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133057,1958882.5000123978,Fimbriaphyllia paradivisa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133058,4952559.249993563,Oxypora echinata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133059,4862268.50000906,Platygyra verweyi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133060,5941547.499979496,Goniastrea favulus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133061,2716437.000008583,Acropora tizardi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133062,844295.5000133514,Mycetophyllia lamarckiana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133063,6222524.000046253,Polyphyllia talpina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133064,2065097.000029564,Montipora florida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133065,7588888.249977589,Tubipora musica,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133066,7134574.999983311,Montipora informis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133067,3218090.0000240803,Platygyra yaeyamaensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133068,7552191.999984264,Platygyra sinensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133069,3917829.0000116825,Astreopora cucullata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133070,4223241.25002408,Favites colemani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133071,6994433.500026226,Montipora foliosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133072,77109.4999923706,Montipora echinata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133074,315698.24999046326,Paragoniastrea deformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133075,4178676.2499945164,Palauastrea ramosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133076,4355712.7500116825,Lobophyllia robusta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133077,576806.7500114441,Coscinaraea mcneilli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133078,2413800.249992609,Favites acuticollis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133079,560036.2500247955,Montipora maeandrina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133080,6302883.7500014305,Acropora selago,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133081,2903940.750022173,Acropora kirstyae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133082,7748899.999982357,Porites lutea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133083,2382972.5000088215,Ctenactis albitentaculata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133084,6385070.499970913,Dipsastraea amicorum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133085,651449.2500419617,Balanophyllia europaea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133086,792862.7499904633,Acropora lamarcki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133087,5590634.500018597,Acropora subglabra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133088,7206229.249989033,Echinopora lamellosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133089,3557721.7500259876,Echinophyllia patula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133090,7719277.249986172,Leptastrea purpurea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133091,6780308.000020504,Leptoseris scabra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133092,2517890.999989748,Astreopora incrustans,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133093,2775577.250029564,Alveopora daedalea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133094,6170843.999984264,Psammocora nierstraszi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133095,5986040.000024319,Pocillopora meandrina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133096,328595.74996852875,Porites columnaris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133097,2796427.5000145435,Pocillopora danae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133098,6079579.0000452995,Leptoseris papyracea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133099,2652155.250022173,Pocillopora elegans,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133100,888579.2500152588,Agaricia undata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133101,3768358.7500345707,Goniastrea minuta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133102,966619.7500133514,Dichocoenia stokesii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133103,2899142.750025034,Acropora pinguis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133104,4885,Acropora elegantula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133105,6192870.000003338,Porites murrayensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133106,6227229.250010967,Acanthastrea hillae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133107,2520679.0000240803,Porites attenuata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133108,278756.49998283386,Hydnophora bonsai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133109,1631048.9999821186,Galaxea acrhelia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133110,5885115.9999985695,Ctenactis crassa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133111,221284.49999141693,Montipora saudii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133112,2229331.9999935627,Acropora caroliniana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133113,2151431.000012636,Montipora cactus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133114,1629675.2499964237,Duncanopsammia axifuga,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133115,2634784.000030756,Acropora retusa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133116,3278353.500012636,Plerogyra simplex,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133117,532401.500035286,Montipora lobulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133118,3409063.0000422,Porites silimaniana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133119,58262.50000667572,Plerogyra cauliformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133120,6443474.749991894,Acropora latistella,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133122,556053.2500133514,Acropora plantaginea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133123,2864186.750010729,Porites cumulatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133124,800610.5000152588,Dendrogyra cylindrus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133125,2023898.5000009537,Acropora fenneri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133126,3166439.250010729,Lobophyllia hassi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133127,6803102.749983311,Lobophyllia valenciennesii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133128,701639.4999814034,Acropora pruinosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133129,5872270.7500424385,Astreopora ocellata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133131,3494652.000012636,Montipora friabilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133132,5382031.0000014305,Acropora aspera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133133,2145770.7500510216,Acropora abrolhosensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133134,871686.7500133514,Orbicella annularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133135,1987839.2500505447,Madracis pharensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133136,3159858.5000300407,Dipsastraea marshae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133137,489188.25001716614,Astreopora scabra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133138,221284.49999141693,Acropora parapharaonis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133139,6494087.500000477,Isopora palifera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133140,6339364.7499575615,Millepora exaesa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133141,269836.75002098083,Schizoculina fissipara,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133142,691265.2500457764,Cladocora caespitosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133143,220823.7499923706,Millepora squarrosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133144,1385434.2500038147,Millepora alcicornis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133145,2076559.0000047684,Stylocoeniella cocosensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133146,6846586.749975681,Turbinaria frondens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133147,5753654.750000477,Leptoseris yabei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133148,6386334.749983311,Ctenactis echinata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133149,319212.99997234344,Goniopora ciliatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133150,3822466.5000145435,Porites aranetai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
133151,256842.74998760223,Dipsastraea lacuna,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART3.dbf
133152,5354684.750016689,Acanthastrea pachysepta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART1.dbf
133153,1234958.500011444,Agaricia fragilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/REEF_FORMING_CORALS_PART2.dbf
