year,rgn_id,tonnes,product
1996,188,0.1,fish_oil
1996,189,13254.8266761234,fish_oil
1996,191,7758.6983445962,fish_oil
1996,193,10536.0930690464,fish_oil
1996,194,13250.6353495314,fish_oil
1996,195,4630.3833546188,fish_oil
1996,196,4.15432e-5,fish_oil
1996,197,1539.0679288173,fish_oil
1996,198,4282.348440801629,fish_oil
1996,199,1132.7253842264502,fish_oil
1996,200,4898.859197125157,fish_oil
1996,203,186819.9457492858,fish_oil
1996,204,3354.3165957082,fish_oil
1996,205,51364.2945724585,fish_oil
1996,206,226982.9686347346,fish_oil
1996,207,119627.69375678526,fish_oil
1996,208,1000.6356142241,fish_oil
1996,209,1261066.472792967,fish_oil
1996,210,615416.4060394631,fish_oil
1996,212,1.6204326963,fish_oil
1996,216,151262.36874525377,fish_oil
1996,218,1878.8159748347855,fish_oil
1996,219,0.1632222919,fish_oil
1996,222,170143.25986519,fish_oil
1996,223,546209.5672798799,fish_oil
1996,224,3825714.419453164,fish_oil
1996,227,975.4195724831,fish_oil
1996,228,975.4195724831,fish_oil
1996,231,0.29060240041648,fish_oil
1996,244,0.09709361,fish_oil
1996,245,0.09892521,fish_oil
1996,247,389.8190333058,fish_oil
1996,250,4.2080727837,fish_oil
1997,3,0.5516992000000001,fish_oil
1997,4,0.42723,fish_oil
1997,6,1.31516025151,fish_oil
1997,7,1.6844448141000001,fish_oil
1997,8,0.6641105101000001,fish_oil
1997,9,3.4722468876,fish_oil
1997,10,0.003262511,fish_oil
1997,11,2.647044415,fish_oil
1997,12,0.0013408606,fish_oil
1997,13,2.9011519e-4,fish_oil
1997,14,15836.568094984841,fish_oil
1997,15,28060.038852201025,fish_oil
1997,16,12286.303039409579,fish_oil
1997,17,6.565133147,fish_oil
1997,18,0.6748351459232,fish_oil
1997,19,0.00257843,fish_oil
1997,20,44585.907659630095,fish_oil
1997,21,88.23963117819999,fish_oil
1997,24,45350.2054618731,fish_oil
1997,25,204418.9992248528,fish_oil
1997,26,1225.1952807677999,fish_oil
1997,28,0.0130938049,fish_oil
1997,31,0.6553758209,fish_oil
1997,32,0.029099869,fish_oil
1997,33,0.0013499999999999999,fish_oil
1997,34,0.0013499999999999999,fish_oil
1997,35,0.0013499999999999999,fish_oil
1997,37,0.9340709369,fish_oil
1997,38,1.414389482,fish_oil
1997,39,2,fish_oil
1997,40,4494.91750589,fish_oil
1997,41,0.0178358851,fish_oil
1997,42,1434.2806928326,fish_oil
1997,43,1,fish_oil
1997,44,16146.1627284572,fish_oil
1997,45,2.489189152,fish_oil
1997,46,0.5421546708,fish_oil
1997,47,72.9296240251,fish_oil
1997,48,0.0903591779,fish_oil
1997,50,22.1979992945,fish_oil
1997,51,0,fish_oil
1997,52,282,fish_oil
1997,53,207651.9265875225,fish_oil
1997,54,21.3241147606,fish_oil
1997,55,1.8492583193999999,fish_oil
1997,56,5.5026396128999995,fish_oil
1997,58,456.1653778309,fish_oil
1997,59,15.4895558939,fish_oil
1997,61,18.233748375,fish_oil
1997,62,128320.4807436414,fish_oil
1997,63,176731.406521227,fish_oil
1997,64,33235.099000302005,fish_oil
1997,65,1663.0428099728001,fish_oil
1997,66,4303.8788558327005,fish_oil
1997,67,23.8177036401,fish_oil
1997,69,23259.537017759503,fish_oil
1997,70,16185.116525461599,fish_oil
1997,71,0.1666667,fish_oil
1997,72,2.9046662775,fish_oil
1997,73,82294.31391477719,fish_oil
1997,74,4699.7863358623,fish_oil
1997,75,11486.7044932985,fish_oil
1997,76,201369.0825949934,fish_oil
1997,80,79.0607538357,fish_oil
1997,81,0.6887692,fish_oil
1997,82,0.002000613,fish_oil
1997,84,0.5205481,fish_oil
1997,89,15.328651867,fish_oil
1997,90,8.8552766390117,fish_oil
1997,91,130.69775,fish_oil
1997,92,1.056,fish_oil
1997,93,41.88907089999999,fish_oil
1997,94,1.085266,fish_oil
1997,95,391.796184084,fish_oil
1997,96,476.22400267529997,fish_oil
1997,97,1314.391341467,fish_oil
1997,98,2373.8005179696997,fish_oil
1997,99,4.2402482764,fish_oil
1997,100,0,fish_oil
1997,101,1913.6780576856002,fish_oil
1997,102,98413.78750152225,fish_oil
1997,103,6.8825127643,fish_oil
1997,104,346.9550274803,fish_oil
1997,106,420.32386821840004,fish_oil
1997,107,0.18836444900000002,fish_oil
1997,110,44.1181735,fish_oil
1997,112,1528.5173331023,fish_oil
1997,113,78.2754561772,fish_oil
1997,114,12.285344954000001,fish_oil
1997,115,0.2569743122778201,fish_oil
1997,122,0.5192503,fish_oil
1997,126,3.4063016275,fish_oil
1997,127,0.0196053407,fish_oil
1997,129,122506.80227115321,fish_oil
1997,130,0,fish_oil
1997,132,32272.742862231,fish_oil
1997,133,0,fish_oil
1997,134,20352.219759631,fish_oil
1997,135,352280.0664868813,fish_oil
1997,136,0,fish_oil
1997,137,182681.70452293282,fish_oil
1997,138,9208953.089733306,fish_oil
1997,139,209.3336841268,fish_oil
1997,141,126092.9216012528,fish_oil
1997,143,1131221.745654612,fish_oil
1997,144,5.652127003,fish_oil
1997,145,63640.406347925236,fish_oil
1997,146,0.3083559251,fish_oil
1997,147,1.680779739,fish_oil
1997,148,0.430252383,fish_oil
1997,149,0.00560837,fish_oil
1997,150,0.001208456,fish_oil
1997,151,5.830215e-4,fish_oil
1997,152,9.419392e-4,fish_oil
1997,153,0.020198579980000003,fish_oil
1997,154,0.0011756708,fish_oil
1997,155,0.02437201522,fish_oil
1997,156,0.0013675774,fish_oil
1997,157,0.321578499,fish_oil
1997,158,0.0026893459999999996,fish_oil
1997,159,0.09767442700000001,fish_oil
1997,161,1.9769957999999998e-4,fish_oil
1997,162,520.5272516918,fish_oil
1997,163,1022838.6480050018,fish_oil
1997,167,0.01577794,fish_oil
1997,168,5.890293774,fish_oil
1997,169,48.867205798104,fish_oil
1997,171,116779.452522684,fish_oil
1997,172,1751.7706839018842,fish_oil
1997,173,726.0161833753,fish_oil
1997,174,46489.0319511801,fish_oil
1997,175,82221.16437895631,fish_oil
1997,176,19204.4588830016,fish_oil
1997,177,1821.2237984229,fish_oil
1997,178,62474.0712398421,fish_oil
1997,179,29043.720924918704,fish_oil
1997,180,394797.1685868905,fish_oil
1997,181,137344.7730234373,fish_oil
1997,182,10311.565120056883,fish_oil
1997,183,1.6849283347,fish_oil
1997,184,0.005802853,fish_oil
1997,187,14.2428036191,fish_oil
1997,188,0.1,fish_oil
1997,189,10203.5763742372,fish_oil
1997,191,7714.3304306027,fish_oil
1997,193,10901.9541992026,fish_oil
1997,194,14467.4603120702,fish_oil
1997,195,5538.890962832099,fish_oil
1997,197,1733.1844215382,fish_oil
1997,198,3851.8011289519386,fish_oil
1997,199,1373.77740132309,fish_oil
1997,200,5562.253564924044,fish_oil
1997,202,55,fish_oil
1997,203,261906.2450090537,fish_oil
1997,204,3586.38613407,fish_oil
1997,205,52158.9169537307,fish_oil
1997,206,219693.23849439883,fish_oil
1997,207,142667.98486226937,fish_oil
1997,208,949.5099943317,fish_oil
1997,209,1577253.7954280272,fish_oil
1997,210,724415.2067451166,fish_oil
1997,212,1.447480557,fish_oil
1997,216,153261.39037860188,fish_oil
1997,218,1961.968164922452,fish_oil
1997,219,0.6535657555,fish_oil
1997,222,168279.4279980939,fish_oil
1997,223,577214.7947329471,fish_oil
1997,224,3009115.1939882287,fish_oil
1997,227,299.9752199795,fish_oil
1997,228,299.9752199795,fish_oil
1997,231,0.3134014199233595,fish_oil
1997,244,0.1600739,fish_oil
1997,245,0.1630935,fish_oil
1997,247,455.7032126264,fish_oil
1997,250,9.5980124196,fish_oil
1998,3,0.6566335,fish_oil
1998,4,0.15535,fish_oil
1998,6,1.44665270217,fish_oil
1998,7,1.8824015041,fish_oil
1998,8,0.8305588354,fish_oil
1998,9,4.1082007198,fish_oil
1998,10,0.29314173,fish_oil
1998,11,3.7280415097,fish_oil
1998,12,3.812606e-4,fish_oil
1998,14,5455.07607220471,fish_oil
1998,15,38484.506777276925,fish_oil
1998,16,11494.23509680951,fish_oil
1998,17,2.8234163421,fish_oil
1998,18,0.95630455179716,fish_oil
1998,19,0.0545029,fish_oil
1998,20,152001.99085393272,fish_oil
1998,21,90.0441187232,fish_oil
1998,24,42185.3903158959,fish_oil
1998,25,189925.0793699076,fish_oil
1998,26,1412.5965274877,fish_oil
1998,28,0.021196805,fish_oil
1998,31,0.6705570631,fish_oil
1998,32,0.009979014,fish_oil
1998,33,0.0015187500000000001,fish_oil
1998,34,0.0015187500000000001,fish_oil
1998,35,0.0015187500000000001,fish_oil
1998,37,0.8926059473,fish_oil
1998,38,1.2886185142,fish_oil
1998,39,0,fish_oil
1998,40,4297.4958573799995,fish_oil
1998,41,7.073e-6,fish_oil
1998,42,1461.3724810469998,fish_oil
1998,43,0.1,fish_oil
1998,44,17902.8911964329,fish_oil
1998,45,2.6803950054000003,fish_oil
1998,46,0.559430702,fish_oil
1998,47,78.6096754554,fish_oil
1998,48,0.021447027,fish_oil
1998,50,21.920944134,fish_oil
1998,51,0,fish_oil
1998,52,0,fish_oil
1998,53,181842.7820909908,fish_oil
1998,54,21.768325718699998,fish_oil
1998,55,1.30641289475,fish_oil
1998,56,5.5093243372,fish_oil
1998,57,7.29509936e-5,fish_oil
1998,58,375.0520342415,fish_oil
1998,59,313.5176080568,fish_oil
1998,61,17.8504277144,fish_oil
1998,62,105738.72729542537,fish_oil
1998,63,149120.0963133544,fish_oil
1998,64,36417.9631686708,fish_oil
1998,65,1193.8577573750001,fish_oil
1998,66,4114.6742764202,fish_oil
1998,67,24.0794248032,fish_oil
1998,69,13296.0558391376,fish_oil
1998,70,12975.1896357236,fish_oil
1998,71,0.1666667,fish_oil
1998,72,2.3821667854,fish_oil
1998,73,84392.05679717542,fish_oil
1998,74,5493.5152120849,fish_oil
1998,75,17724.9441236921,fish_oil
1998,76,196974.9431097897,fish_oil
1998,77,0.1611547,fish_oil
1998,80,69.2382171241,fish_oil
1998,81,1.589717,fish_oil
1998,82,0.003994482000000001,fish_oil
1998,84,0.6732956,fish_oil
1998,89,15.0682288,fish_oil
1998,90,1.1522888574929995,fish_oil
1998,91,34.497271,fish_oil
1998,92,0.659999975,fish_oil
1998,93,43.8054209,fish_oil
1998,94,2.5287525,fish_oil
1998,95,608.9072084375,fish_oil
1998,96,670.9959067608,fish_oil
1998,97,1561.3529217581001,fish_oil
1998,98,2735.5883014703,fish_oil
1998,99,160.7506693296,fish_oil
1998,100,0,fish_oil
1998,101,2242.1187220041,fish_oil
1998,102,143027.63768181956,fish_oil
1998,103,6.9838310784,fish_oil
1998,104,366.6620489702,fish_oil
1998,106,532.6126056272001,fish_oil
1998,107,0.0980869357,fish_oil
1998,110,29.98300496,fish_oil
1998,112,1075.6038045631,fish_oil
1998,113,106.696684312,fish_oil
1998,114,7.4059518587,fish_oil
1998,115,1,fish_oil
1998,122,0.0986942,fish_oil
1998,126,2.104657685,fish_oil
1998,127,0.0300972232,fish_oil
1998,129,175042.9752025562,fish_oil
1998,130,1,fish_oil
1998,132,31035.5372375858,fish_oil
1998,133,0,fish_oil
1998,134,22110.4912650704,fish_oil
1998,135,265157.74686541996,fish_oil
1998,136,0,fish_oil
1998,137,57840.6790542526,fish_oil
1998,138,4416018.684649505,fish_oil
1998,139,234.179284954,fish_oil
1998,141,177311.0663821082,fish_oil
1998,143,663913.9592699036,fish_oil
1998,144,257.237293605,fish_oil
1998,145,46697.67327228856,fish_oil
1998,146,0.322160593,fish_oil
1998,147,1.7420099051,fish_oil
1998,148,1.3998879,fish_oil
1998,151,0.1925758,fish_oil
1998,152,0.16188206400000002,fish_oil
1998,153,1.48332549088,fish_oil
1998,154,0.10200986299999999,fish_oil
1998,155,0.242579447,fish_oil
1998,156,0.19570647297,fish_oil
1998,157,0.6847986224,fish_oil
1998,159,0.32115309870000003,fish_oil
1998,161,0.0471253488000004,fish_oil
1998,162,527.4643417985,fish_oil
1998,163,868796.0668356082,fish_oil
1998,167,0.64701235,fish_oil
1998,168,3.1165587758,fish_oil
1998,169,47.695611443,fish_oil
1998,171,85426.99952633536,fish_oil
1998,172,845.3691504885018,fish_oil
1998,173,762.7948543516,fish_oil
1998,174,45510.2118525842,fish_oil
1998,175,90193.67612625,fish_oil
1998,176,21717.470510507,fish_oil
1998,177,9589.8859950275,fish_oil
1998,178,59308.050109923,fish_oil
1998,179,15881.5149820418,fish_oil
1998,180,455111.8518886187,fish_oil
1998,181,262182.7453935777,fish_oil
1998,182,10210.91096075286,fish_oil
1998,183,1.958372030562,fish_oil
1998,184,0.011330554,fish_oil
1998,187,15.2935671988,fish_oil
1998,188,851.61752609002,fish_oil
1998,189,7985.7799531468,fish_oil
1998,191,7823.8798438341,fish_oil
1998,193,11794.348469406399,fish_oil
1998,194,15824.1474541657,fish_oil
1998,195,6747.8646464988005,fish_oil
1998,197,1956.6707114591,fish_oil
1998,198,4842.852009562728,fish_oil
1998,199,1657.042995990086,fish_oil
1998,200,7846.031741621687,fish_oil
1998,202,66,fish_oil
1998,203,260586.5965264139,fish_oil
1998,204,4512.5422198963,fish_oil
1998,205,68317.3416965161,fish_oil
1998,206,233243.68444215783,fish_oil
1998,207,160243.29918540706,fish_oil
1998,208,760.2703962719,fish_oil
1998,209,1670654.5119717664,fish_oil
1998,210,808482.201562424,fish_oil
1998,212,1.7072835072,fish_oil
1998,216,162862.61951236657,fish_oil
1998,218,2018.7182567247341,fish_oil
1998,219,0.9913740762000001,fish_oil
1998,222,216203.4082550164,fish_oil
1998,223,454770.1993475182,fish_oil
1998,224,1676038.715266778,fish_oil
1998,227,78.0974329295,fish_oil
1998,228,78.0974329295,fish_oil
1998,231,0.21007310981771002,fish_oil
1998,244,0.03042533,fish_oil
1998,245,0.03099928,fish_oil
1998,247,475.2705795128,fish_oil
1998,250,12.572111699299999,fish_oil
1999,3,0.135636,fish_oil
1999,4,0.04,fish_oil
1999,6,1.120036431153,fish_oil
1999,7,1.235235764,fish_oil
1999,8,0.4822474343,fish_oil
1999,9,2.4579870394,fish_oil
1999,10,0.1991863127,fish_oil
1999,11,1.987349985,fish_oil
1999,12,9.16665e-4,fish_oil
1999,13,2.7939169e-4,fish_oil
1999,14,14268.341998739184,fish_oil
1999,15,48894.46904114605,fish_oil
1999,16,7272.106595277651,fish_oil
1999,17,2.0537950747,fish_oil
1999,18,0.6650062206130499,fish_oil
1999,19,0.6409936592,fish_oil
1999,20,200281.1151839131,fish_oil
1999,21,134.67985290410002,fish_oil
1999,24,50171.2754956942,fish_oil
1999,25,191065.3551247106,fish_oil
1999,26,1538.7061749284999,fish_oil
1999,28,0.0585694976,fish_oil
1999,29,0.022255405500000002,fish_oil
1999,31,0.62867529,fish_oil
1999,32,0.0687978343,fish_oil
1999,33,0.023008556237,fish_oil
1999,34,0.023008556237,fish_oil
1999,35,0.023008556237,fish_oil
1999,36,0.0789315102,fish_oil
1999,37,0.9469704873,fish_oil
1999,38,2.36003983,fish_oil
1999,39,0,fish_oil
1999,40,3537.2741728739,fish_oil
1999,41,0.0540472338,fish_oil
1999,42,1481.8534402754,fish_oil
1999,43,1,fish_oil
1999,44,17802.0791931027,fish_oil
1999,45,2.6208440007,fish_oil
1999,46,0.5547309068,fish_oil
1999,47,81.27272628600001,fish_oil
1999,48,0.03522165,fish_oil
1999,50,19.8362768835,fish_oil
1999,51,0,fish_oil
1999,52,0,fish_oil
1999,53,161456.1134322841,fish_oil
1999,54,22.7617070625,fish_oil
1999,55,1.44235950732,fish_oil
1999,56,6.2331538944,fish_oil
1999,57,5.12069933e-4,fish_oil
1999,58,412.85198721809996,fish_oil
1999,59,123.2339141224,fish_oil
1999,61,18.286417796,fish_oil
1999,62,111996.18123497548,fish_oil
1999,63,154634.41449752112,fish_oil
1999,64,36534.9285354028,fish_oil
1999,65,1719.1567982481,fish_oil
1999,66,4100.8872978403,fish_oil
1999,67,26.9104710855,fish_oil
1999,69,10938.0856789059,fish_oil
1999,70,15576.526413149399,fish_oil
1999,71,0.1666667,fish_oil
1999,72,1.4201667487,fish_oil
1999,73,100436.27294062666,fish_oil
1999,74,7391.8717128045,fish_oil
1999,75,20579.459257297298,fish_oil
1999,76,278859.1086128174,fish_oil
1999,77,0.2101757,fish_oil
1999,78,2,fish_oil
1999,79,278.79589451896754,fish_oil
1999,80,67.1010607175,fish_oil
1999,81,0.9867617,fish_oil
1999,82,0.011571185,fish_oil
1999,84,0.4007566,fish_oil
1999,89,693.1526194,fish_oil
1999,90,0.73943102083599,fish_oil
1999,91,23.623077658238998,fish_oil
1999,92,0.374000025,fish_oil
1999,93,45.2319,fish_oil
1999,94,1.3770015,fish_oil
1999,95,865.4141123153,fish_oil
1999,96,1053.0129080533,fish_oil
1999,97,1796.479384975,fish_oil
1999,98,3174.6592962171003,fish_oil
1999,99,331.17019967150003,fish_oil
1999,100,0,fish_oil
1999,101,2554.7053489376003,fish_oil
1999,102,206095.81926968956,fish_oil
1999,103,7.313751880599999,fish_oil
1999,104,368.8914419919,fish_oil
1999,106,695.8642930146001,fish_oil
1999,107,0.2589549303,fish_oil
1999,110,52.53793625,fish_oil
1999,112,752.0261590289999,fish_oil
1999,113,19.8776516309,fish_oil
1999,114,12.370145753800001,fish_oil
1999,115,0.7473723264772811,fish_oil
1999,124,0.1,fish_oil
1999,126,1.935255347,fish_oil
1999,127,0.0262489648,fish_oil
1999,129,81288.7030865099,fish_oil
1999,130,0,fish_oil
1999,132,17157.219006804,fish_oil
1999,133,0,fish_oil
1999,134,13178.4678598069,fish_oil
1999,135,271865.3620397918,fish_oil
1999,136,0,fish_oil
1999,137,41894.7232862596,fish_oil
1999,138,9850121.498609671,fish_oil
1999,139,206.36989931,fish_oil
1999,141,256826.7647761902,fish_oil
1999,143,764365.8882773296,fish_oil
1999,144,43.342986842900004,fish_oil
1999,145,7169.288867489908,fish_oil
1999,146,0.3166184756,fish_oil
1999,147,1.987973649,fish_oil
1999,148,0.6482280256,fish_oil
1999,149,0.004327307,fish_oil
1999,150,0.002771514,fish_oil
1999,151,0.003398718,fish_oil
1999,152,0.005787941,fish_oil
1999,153,0.462485769043,fish_oil
1999,154,0.0032128437,fish_oil
1999,155,0.05282933701,fish_oil
1999,156,0.0031660928100000004,fish_oil
1999,157,0.3192537346,fish_oil
1999,158,0.0047703675,fish_oil
1999,159,0.0993153583,fish_oil
1999,161,0.02642857912,fish_oil
1999,162,582.4222828905,fish_oil
1999,163,1015804.5230035782,fish_oil
1999,167,0.05477623,fish_oil
1999,168,3.3871863259,fish_oil
1999,169,42.175523044,fish_oil
1999,171,27244.61179214556,fish_oil
1999,172,884.1061463865514,fish_oil
1999,173,3901.3483966512,fish_oil
1999,174,50385.7808919051,fish_oil
1999,175,79401.6839669235,fish_oil
1999,176,29857.5308287748,fish_oil
1999,177,6735.5061713186,fish_oil
1999,178,41043.1814287692,fish_oil
1999,179,16829.0638762663,fish_oil
1999,180,457207.66438312683,fish_oil
1999,181,206763.4855234027,fish_oil
1999,182,9266.579255733332,fish_oil
1999,183,1.492699547552,fish_oil
1999,184,0.032335813000000005,fish_oil
1999,187,10.8603772783,fish_oil
1999,188,1,fish_oil
1999,189,3941.6160205093,fish_oil
1999,191,8877.2034336793,fish_oil
1999,193,12337.096009768,fish_oil
1999,194,17504.1590938088,fish_oil
1999,195,7636.1471767598,fish_oil
1999,197,2176.9467494489,fish_oil
1999,198,5136.626464423749,fish_oil
1999,199,1937.59402435886,fish_oil
1999,200,9049.065882808474,fish_oil
1999,202,0,fish_oil
1999,203,256838.7700631845,fish_oil
1999,204,3851.1442608974,fish_oil
1999,205,68869.1728042662,fish_oil
1999,206,230884.7342286277,fish_oil
1999,207,221675.01745395426,fish_oil
1999,208,648.0694598125,fish_oil
1999,209,1273530.364466205,fish_oil
1999,210,1024253.7981343126,fish_oil
1999,212,1.3697209975,fish_oil
1999,216,156349.11895918509,fish_oil
1999,218,2048.957006531937,fish_oil
1999,219,1.0818830254,fish_oil
1999,222,175540.2606793839,fish_oil
1999,223,517222.1936812649,fish_oil
1999,224,2548679.1186062754,fish_oil
1999,227,106.1422465307,fish_oil
1999,228,106.1422465307,fish_oil
1999,231,4.683121638068922,fish_oil
1999,247,308.0370153126,fish_oil
1999,250,2.5647716215,fish_oil
2000,3,0.06602138,fish_oil
2000,4,0.0175,fish_oil
2000,6,1.0562214882,fish_oil
2000,7,0.9023269105,fish_oil
2000,8,0.49273677660000004,fish_oil
2000,9,2.5077217570999997,fish_oil
2000,10,0.1670979126,fish_oil
2000,11,2.1000459872,fish_oil
2000,12,6.68051e-4,fish_oil
2000,13,4.0463287e-4,fish_oil
2000,14,14379.328705160897,fish_oil
2000,15,52108.32183391086,fish_oil
2000,16,3459.9523669874748,fish_oil
2000,17,1.6100257626,fish_oil
2000,18,0.5178204125035,fish_oil
2000,19,0.8764299604,fish_oil
2000,20,188116.1893773239,fish_oil
2000,21,125.0639023606,fish_oil
2000,24,51798.0730439665,fish_oil
2000,25,195783.75888428622,fish_oil
2000,26,1230.8567266411999,fish_oil
2000,28,0.22087174610000002,fish_oil
2000,29,0.041909243299999996,fish_oil
2000,31,1.2191607522,fish_oil
2000,32,0.19970476310000002,fish_oil
2000,33,0.08673472207,fish_oil
2000,34,0.08673472207,fish_oil
2000,35,0.08673472207,fish_oil
2000,36,0.1777991954,fish_oil
2000,37,1.890097945,fish_oil
2000,38,45.1108156386,fish_oil
2000,39,0,fish_oil
2000,40,3679.852389516,fish_oil
2000,41,0.1285879609,fish_oil
2000,42,1510.9662110765998,fish_oil
2000,43,8,fish_oil
2000,44,18900.6354652369,fish_oil
2000,45,5.1973564968,fish_oil
2000,46,0.5588296322,fish_oil
2000,47,122.6351573817,fish_oil
2000,48,0.10396143999999999,fish_oil
2000,49,23.71682076,fish_oil
2000,50,67.79762926669999,fish_oil
2000,51,0,fish_oil
2000,52,0,fish_oil
2000,53,161080.5152473043,fish_oil
2000,54,21.1197136085,fish_oil
2000,55,2.1126158626100002,fish_oil
2000,56,7.1005602427,fish_oil
2000,57,7.006615440000001e-4,fish_oil
2000,58,8.7935033333,fish_oil
2000,59,28.916835858000002,fish_oil
2000,61,21.2873840345,fish_oil
2000,62,49535.25575652526,fish_oil
2000,63,77515.1469317802,fish_oil
2000,64,37976.7730067857,fish_oil
2000,65,3889.2468831075,fish_oil
2000,66,3266.2544767296,fish_oil
2000,67,29.8979297814,fish_oil
2000,69,16563.6245513956,fish_oil
2000,70,16892.9495734667,fish_oil
2000,71,0.1666667,fish_oil
2000,72,1.4046666262,fish_oil
2000,73,114287.0941451179,fish_oil
2000,74,8997.5989311512,fish_oil
2000,75,21879.7959796156,fish_oil
2000,76,235788.9960409058,fish_oil
2000,77,0.1205859,fish_oil
2000,78,0,fish_oil
2000,79,0.1,fish_oil
2000,80,64.3578956019,fish_oil
2000,81,0.7042947,fish_oil
2000,84,0.5994168898,fish_oil
2000,89,4177.122394,fish_oil
2000,90,2.6919619999003,fish_oil
2000,91,30.665995802994,fish_oil
2000,92,0.5251359143000001,fish_oil
2000,93,59.71875,fish_oil
2000,94,1.6770625000000001,fish_oil
2000,95,387.5259528226,fish_oil
2000,96,590.9642392595,fish_oil
2000,97,2118.0179985623,fish_oil
2000,98,3703.2278419358,fish_oil
2000,99,522.553193864,fish_oil
2000,100,0,fish_oil
2000,101,2918.956481881,fish_oil
2000,102,285807.83628478297,fish_oil
2000,103,7.736940701499999,fish_oil
2000,104,363.67266711649995,fish_oil
2000,106,460.6988184135,fish_oil
2000,107,0.8490187177,fish_oil
2000,110,93.838545729,fish_oil
2000,112,418.5795808127,fish_oil
2000,113,35.446054636999996,fish_oil
2000,114,21.9919853871,fish_oil
2000,115,1,fish_oil
2000,124,0,fish_oil
2000,126,1.937448136,fish_oil
2000,127,0.031447857,fish_oil
2000,129,160887.4802235961,fish_oil
2000,130,0.1,fish_oil
2000,132,27640.147952140902,fish_oil
2000,133,0,fish_oil
2000,134,9324.5207153705,fish_oil
2000,135,375059.2536681854,fish_oil
2000,136,0,fish_oil
2000,137,77794.5196662115,fish_oil
2000,138,12826970.053893603,fish_oil
2000,139,174.1151914116,fish_oil
2000,141,332092.0945072278,fish_oil
2000,143,1070963.586297384,fish_oil
2000,144,0.0255785137,fish_oil
2000,145,32384.71997562877,fish_oil
2000,146,0.404795678,fish_oil
2000,147,2.2120962628000003,fish_oil
2000,148,0.6669064974,fish_oil
2000,149,0.003473797,fish_oil
2000,150,0.002494381,fish_oil
2000,151,5.781223e-4,fish_oil
2000,152,8.023699e-4,fish_oil
2000,153,0.007148553605,fish_oil
2000,154,0.0043980243,fish_oil
2000,155,0.01036724022,fish_oil
2000,156,0.00163015076,fish_oil
2000,157,0.361542167305,fish_oil
2000,158,0.0023673093,fish_oil
2000,159,0.1312889096,fish_oil
2000,161,0.03307611222,fish_oil
2000,162,654.3776762123999,fish_oil
2000,163,902673.4202831808,fish_oil
2000,167,0.00863321,fish_oil
2000,168,3.3164794626,fish_oil
2000,169,30.642067626,fish_oil
2000,171,19315.564866244746,fish_oil
2000,172,846.7398727722875,fish_oil
2000,173,645.012217335,fish_oil
2000,174,45633.7382493367,fish_oil
2000,175,82722.4849266399,fish_oil
2000,176,35317.0231789377,fish_oil
2000,177,4299.5488177557,fish_oil
2000,178,50723.2696922861,fish_oil
2000,179,10682.668410049,fish_oil
2000,180,475573.61126572016,fish_oil
2000,181,115926.88457874488,fish_oil
2000,182,224.18309313563998,fish_oil
2000,183,2.0233377899800002,fish_oil
2000,184,95,fish_oil
2000,186,1,fish_oil
2000,187,10.6941256279,fish_oil
2000,188,2,fish_oil
2000,189,5828.1876599105,fish_oil
2000,191,9739.0624334939,fish_oil
2000,193,15307.7070083029,fish_oil
2000,194,17665.0084484142,fish_oil
2000,195,9352.5628728563,fish_oil
2000,196,7.63538e-4,fish_oil
2000,197,1505.0980874757001,fish_oil
2000,198,6779.053403468925,fish_oil
2000,199,2293.7425239939807,fish_oil
2000,200,11528.673985817173,fish_oil
2000,202,35.0091012668,fish_oil
2000,203,324802.4215479354,fish_oil
2000,204,3688.0576258882998,fish_oil
2000,205,80021.1063295292,fish_oil
2000,206,216718.1530935242,fish_oil
2000,207,235506.72354496943,fish_oil
2000,208,547.3454266774,fish_oil
2000,209,1296357.275124758,fish_oil
2000,210,854849.8760224613,fish_oil
2000,212,1.2438597718,fish_oil
2000,216,147848.61149160596,fish_oil
2000,218,2071.544895173822,fish_oil
2000,219,1.4580924245,fish_oil
2000,222,160580.148569926,fish_oil
2000,223,747912.907337837,fish_oil
2000,224,2080429.3988718002,fish_oil
2000,227,206.51432428515,fish_oil
2000,228,206.51432428515,fish_oil
2000,231,6.651582365992688,fish_oil
2000,247,597.8841172145001,fish_oil
2000,250,4.0732157231,fish_oil
2001,4,0.02,fish_oil
2001,6,1.2711364862961,fish_oil
2001,7,1.5450358901,fish_oil
2001,8,0.8685471555,fish_oil
2001,9,3.5470491418,fish_oil
2001,10,0.2744615594,fish_oil
2001,11,2.9876968021,fish_oil
2001,12,0.0013476859,fish_oil
2001,13,2.8663287e-4,fish_oil
2001,14,10054.387188705601,fish_oil
2001,15,38.1,fish_oil
2001,16,2553.2015130328946,fish_oil
2001,17,2.2265336071,fish_oil
2001,18,0.824279972707454,fish_oil
2001,19,1.1843795574,fish_oil
2001,20,165063.4504052641,fish_oil
2001,21,143.1010456127,fish_oil
2001,24,51059.867370065804,fish_oil
2001,25,219662.59765314998,fish_oil
2001,26,1319.4225020651,fish_oil
2001,28,0.16399366810000002,fish_oil
2001,29,0.027247112,fish_oil
2001,31,0.7587556245,fish_oil
2001,32,0.1561419459,fish_oil
2001,33,0.09195596857,fish_oil
2001,34,0.09195596857,fish_oil
2001,35,0.09195596857,fish_oil
2001,36,0.1288909586,fish_oil
2001,37,1.2438693763,fish_oil
